"","PSID","Gene","Module","PCblack.cor","PCblack.pval","PCblue.cor","PCblue.pval","PCbrown.cor","PCbrown.pval","PCgreen.cor","PCgreen.pval","PCgreenyellow.cor","PCgreenyellow.pval","PCgrey.cor","PCgrey.pval","PCmagenta.cor","PCmagenta.pval","PCpink.cor","PCpink.pval","PCpurple.cor","PCpurple.pval","PCred.cor","PCred.pval","PCturquoise.cor","PCturquoise.pval","PCyellow.cor","PCyellow.pval"
"CEBPD","CEBPD","CEBPD","brown","0.389364974351981","1.72255641224023e-24","0.571165743732844","1.9706774828891e-56","0.557979257973934","2.08276742868099e-53","0.611641908577564","1.26412694752529e-66","0.508560388490529","3.36929870674808e-43","-0.0942282983883442","0.0173672816929448","-0.271618161626306","3.09403056206046e-12","-0.126447377183205","0.00138401486866249","0.240501038043029","7.82099759102714e-10","-0.429734450190304","5.15580835588602e-30","-0.606443909788007","3.11423980979898e-65","0.297269782907228","1.83219640462789e-14"
"KIAA1199","KIAA1199","KIAA1199","greenyellow","0.341675978211159","6.99014906338721e-19","0.547652533707707","3.92677444470641e-51","0.329247966630152","1.43140427002759e-17","0.444339958205136","3.32576592511212e-32","0.829886238952683","4.57592879633119e-163","0.190433496292849","1.29021482593767e-06","-0.417014543040622","3.42546413629172e-28","-0.307399637103793","2.0858847948903e-15","0.0132829381271798","0.737924953509591","-0.502944770204569","3.8437586958642e-42","-0.524799953836853","2.27499081533998e-46","0.0390013673255069","0.325710511223771"
"RTEL1","RTEL1","RTEL1","blue","0.164171887057617","3.13192595766447e-05","0.357531268748411","1.2123214146259e-20","0.241980771045244","6.11221389649146e-10","0.335630819089704","3.08856921305001e-18","0.222106620124265","1.46491471819701e-08","0.0326334845633487","0.410944172716537","-0.19903425022604","4.09936741677306e-07","-0.133107557560471","0.000757480010939919","-0.00615458771977057","0.876796762491499","-0.276361398371214","1.24681787854069e-12","-0.317591907668683","2.14831986338581e-16","0.0939323385867142","0.0177240246299479"
"HLA-DRB1","HLA-DRB1","HLA-DRB1","grey","0.404144706472402","1.99936765041275e-26","0.257802999095149","3.95227903605734e-11","0.143018857552147","0.000293268646511568","0.198814930125105","4.22367744528206e-07","0.215507421291028","3.94819957564976e-08","0.0825736687662092","0.0372028473511438","-0.172472238092023","1.20160410978345e-05","-0.143803624341725","0.000271314429109455","-0.000406669568122512","0.991826839276878","-0.256133668585288","5.32365923834754e-11","-0.242307415294913","5.78721386306063e-10","0.0105261718620985","0.7908907419986"
"HIST1H2BD","HIST1H2BD","HIST1H2BD","brown","0.384672081223751","6.76791081472801e-24","0.307970855442827","1.84065009334722e-15","0.676480634266137","2.03797566629691e-86","0.48812527531488","1.91516891962542e-39","0.189831886078764","1.39528932093084e-06","-0.527782912528655","5.69824592338707e-47","0.222015287844065","1.48547121539551e-08","0.338736280982241","1.44560373444317e-18","0.464982527908427","1.73435633480153e-35","-0.0244422277690996","0.53804349412708","-0.458547234473238","1.93515219372727e-34","0.658732975034851","1.64918144054857e-80"
"HSPA6","HSPA6","HSPA6","purple","-0.0905183935819351","0.0223253895522467","-0.0804909748126411","0.0422746518998897","0.138055552192829","0.000475366626647479","-0.00805508310457918","0.839209212077049","-0.105612638228293","0.00763561643807068","-0.26485769881453","1.09625735325756e-11","0.15764582544418","6.44219991522083e-05","0.218409613206048","2.56274070835455e-08","0.653898100271184","5.72474821636672e-79","0.1710941463722","1.41324002249086e-05","-0.0289821867325689","0.465271596119356","0.202898519678401","2.40846026968087e-07"
"HBB","HBB","HBB","grey","-0.0309420433428764","0.435629479223348","0.0384927737672135","0.332063918653626","-0.100589754627251","0.0110779639630719","-0.0367202766876366","0.354825652268484","0.0987376884993554","0.0126587931855193","0.15755287661508","6.50740201367557e-05","-0.107575418471545","0.00657496679105991","-0.149662483010948","0.000149882241116311","-0.0887941847339508","0.0250202177070915","-0.0988679634457958","0.0125414121992595","0.0195772605016222","0.621882223701592","-0.140171974515568","0.00038763046471341"
"AP2B1","AP2B1","AP2B1","grey","-0.187140659598189","1.97447143442244e-06","-0.1260397976851","0.00143472245779727","-0.114914784634693","0.00368136508375663","-0.112003414116706","0.00465194840402096","-0.119032820295831","0.00262060468493786","-0.00786406321376036","0.842972136304886","0.0822058533631257","0.0380590186902888","-0.0277416426777818","0.484597821715015","-0.0478407583163283","0.227908083461985","0.0963688784843925","0.0149689839224485","0.122151142466205","0.00201187982083699","-0.0660156216195002","0.0959720778441234"
"ZNF100","ZNF100","ZNF100","grey","0.166146745993421","2.50393899676197e-05","0.165845922764708","2.59119665564838e-05","0.223686275839152","1.15007841234397e-08","0.181562678360442","3.99161084029709e-06","0.103326515786867","0.00906191171824446","-0.109275636294363","0.00576516225974381","-0.0276175377817058","0.486554829391963","0.0519243456365711","0.190595241408127","0.0655560683951801","0.0983127136081072","-0.118414477244945","0.00275965691162222","-0.221830681326872","1.52787826228016e-08","0.191125147103684","1.17879286862315e-06"
"APOLD1","APOLD1","APOLD1","blue","0.295534800392984","2.63577672257479e-14","0.483706663638079","1.15145211477884e-38","0.241531542577807","6.58834584666443e-10","0.405856372674165","1.17599291648625e-26","0.333718213628789","4.90868097777215e-18","0.178210179968124","6.03212811732468e-06","-0.337092104184104","2.16310475859033e-18","-0.27817990447487","8.75848327960253e-13","-0.0672018042707951","0.090135825412178","-0.412333950599929","1.53446258184351e-27","-0.400467649498052","6.18766141490199e-26","-0.0238745698835514","0.547527563278065"
"ITGB1BP1","ITGB1BP1","ITGB1BP1","grey","-0.131213633384396","0.000901657684570729","-0.207397281141784","1.27974432728567e-07","-0.0863827714964808","0.0292577099316861","-0.155063684627966","8.50388067005053e-05","-0.179108803280546","5.40415014007066e-06","-0.12881486152886","0.00112066456969059","0.203299779821116","2.27769587761648e-07","0.179227367984788","5.32611433931677e-06","0.0734007223298391","0.0641106147435931","0.229027835922879","5.00701579016476e-09","0.192668973186783","9.62431466218573e-07","0.03655922236299","0.35694145902321"
"C1QA","C1QA","C1QA","black","0.762395744332721","3.88388121339245e-122","0.449787561507726","4.75627972319164e-33","0.477206062631369","1.537746242211e-37","0.462733202271894","4.05354936534265e-35","0.35502690727705","2.33580642024507e-20","-0.173442551666684","1.07108432910654e-05","-0.129984446741403","0.0010083888524569","0.00451785893811713","0.909394572565947","0.184677540772728","2.70130573837238e-06","-0.304183062714307","4.19712729216651e-15","-0.510416372101151","1.49202866532522e-43","0.322276529069764","7.33603442981271e-17"
"TXNIP","TXNIP","TXNIP","blue","0.314172703012134","4.6508798463144e-16","0.595545190806941","2.13355627431592e-62","0.235552227952605","1.76282981149548e-09","0.457905389572606","2.45459765462802e-34","0.560513465452931","5.59728775142534e-54","0.355473144324712","2.07908528844958e-20","-0.499085077288688","1.99563274680186e-41","-0.42355486052456","4.04928394572807e-29","-0.0817149345338795","0.0392277373814609","-0.559414706546265","9.90841502636809e-54","-0.470422428912322","2.16791699807884e-36","-0.11281689495851","0.00435979333380858"
"C4B","C4B","C4B","blue","0.373527936583261","1.59826663563853e-22","0.631840929003603","2.7557245287927e-72","0.368321738113808","6.71636817367204e-22","0.551505179962367","5.6809576962616e-52","0.508618157371459","3.28519527390213e-43","0.208288655598288","1.12714112790885e-07","-0.410015067683645","3.19746325369806e-27","-0.341539273964959","7.2316234412521e-19","0.0875718215951819","0.0270968972348358","-0.56104232169844","4.24880054057297e-54","-0.544348567415549","2.02040259742264e-50","0.0345414467973344","0.384117818950654"
"HES5","HES5","HES5","grey","-0.210125533263087","8.66108615186063e-08","-0.261697746020086","1.95627608820996e-11","-0.325680990890638","3.32031236942398e-17","-0.273743112609094","2.06367122561276e-12","-0.205161529608413","1.7553758786585e-07","0.124455355690579","0.00164850264468428","0.0702442663753629","0.0764623379922685","-0.0193837149055281","0.625331806679789","-0.284314730431704","2.60974379757793e-13","0.180748772196081","4.41556911804812e-06","0.290746211333978","7.10027520285616e-14","-0.221551447661669","1.59426004555261e-08"
"SLC30A4","SLC30A4","SLC30A4","yellow","0.103517602219155","0.00893419672048557","0.0638171913821999","0.10758352302107","0.40085473690897","5.49750294776241e-26","0.220174829432766","1.96454558689409e-08","-0.0911023506100753","0.0214716319941937","-0.463175313133471","3.43228618044072e-35","0.308014941231297","1.82294695159772e-15","0.42326584281201","4.45439870725952e-29","0.349820470141617","8.96356987216799e-20","0.166842364230189","2.31272265877034e-05","-0.176503135800019","7.4218742953592e-06","0.530308815960347","1.74552327085416e-47"
"CCL2","CCL2","CCL2","grey","0.0939716530029282","0.0176762699365007","0.247015514591793","2.60982636490666e-10","0.228189529618616","5.71284718721117e-09","0.303955725233043","4.40831054049323e-15","0.127380985342314","0.00127401628627952","-0.0183114418994528","0.644589949213947","-0.110622465133523","0.00518862312959012","-0.0684560583239677","0.0842781867150049","0.0742757449651744","0.0609936308146386","-0.192109584708527","1.03600637258387e-06","-0.242176866007252","5.915036050473e-10","0.116022488290153","0.00336317856856942"
"IFITM3","IFITM3","IFITM3","blue","0.331312615061911","8.75062397291434e-18","0.556121998514302","5.41700118729981e-53","0.38466079166006","6.79004606342857e-24","0.516070275217453","1.20943666281944e-44","0.415569436396181","5.45610139904898e-28","0.085361861700222","0.0312293934801223","-0.333393867897966","5.30819117983525e-18","-0.268711198893194","5.35366812942409e-12","0.131693015151559","0.000862941029428408","-0.462052288237841","5.23488765554207e-35","-0.491702778943231","4.39620406903776e-40","0.0872694552639948","0.0276329199642684"
"EDN1","EDN1","EDN1","grey","0.135171085490347","0.000624891367059564","0.236073569166781","1.61956475763366e-09","0.106309606208173","0.00724263556389233","0.194472173762131","7.5788547192314e-07","0.195230930572205","6.84934755755261e-07","0.0974441018162141","0.0138780264805595","-0.192696540965842","9.58938455565787e-07","-0.181312087757302","4.11780922348865e-06","0.0529741091439595","0.181772368623001","-0.224334792108294","1.04078062551438e-08","-0.187201180075769","1.95922178044695e-06","-0.0238047978644474","0.548698937251237"
"HBD","HBD","HBD","grey","-0.0429117765757925","0.279512446020897","0.022191672074295","0.576119916836798","-0.107449275097162","0.00663893256123836","-0.0473356853233708","0.232861150640329","0.0691489978158408","0.0811762116153942","0.146753804445287","0.00020178976450994","-0.092007382658085","0.0202044958030289","-0.131213411132826","0.000901676001136191","-0.0985756827304678","0.0128061171571175","-0.0805718865645674","0.042067241127416","0.0363179173966204","0.360126340989395","-0.135284621569246","0.000618262201314897"
"MLPH","MLPH","MLPH","greenyellow","0.297589021548726","1.71314716165193e-14","0.597094402647542","8.56301760412571e-63","0.401236311933535","4.89180972464674e-26","0.518491243429226","4.06479489459493e-45","0.770737792494546","2.03023567883116e-126","0.198475065504379","4.42350773865082e-07","-0.46523806376885","1.57426754558914e-35","-0.329360222942132","1.39374662502709e-17","0.0726815735905943","0.0667695410118296","-0.563248176014626","1.3385087748821e-54","-0.588573910931925","1.22128545021862e-60","0.0655946974578157","0.0981142300281017"
"C7","C7","C7","greenyellow","0.44782822893674","9.61198018725522e-33","0.585460898979292","7.21133988107033e-60","0.343599054248432","4.32737815990378e-19","0.488232031801949","1.83334396459349e-39","0.650358756912401","7.37270882157303e-78","0.162286045366696","3.86877960099467e-05","-0.393516507582366","5.03964052706225e-25","-0.285466136246023","2.07230137464138e-13","0.0177217870098327","0.65528360059303","-0.514313363146548","2.65375076888819e-44","-0.528514338147729","4.04949699989605e-47","0.0602910945121074","0.128492698657843"
"DDIT4","DDIT4","DDIT4","blue","0.334360513673024","4.2029240503993e-18","0.580689250045215","1.0569418013629e-58","0.516262506697932","1.10948514148178e-44","0.595479828548265","2.21709527566321e-62","0.466264707794647","1.06595768091069e-35","-0.0261601808646947","0.509851390954313","-0.260622908694634","2.37805117151499e-11","-0.127677857305482","0.00124076296529712","0.320323569485292","1.15078173368509e-16","-0.417363764000155","3.05997211350836e-28","-0.594245192337308","4.57238067001525e-62","0.239425745499634","9.34588668175711e-10"
"S100A4","S100A4","S100A4","green","0.532444220833787","6.37015574600842e-48","0.579137348864273","2.506990508723e-58","0.564483132653479","6.98429326691094e-55","0.638678683155111","2.67369338595703e-74","0.465035383409658","1.69997103986682e-35","-0.111107749701504","0.00499397819029594","-0.13221373985151","0.000822631758827061","-0.0879716812684704","0.0264018089023269","0.111229175192276","0.00494631696409791","-0.406427822584608","9.84365858624057e-27","-0.580033784356812","1.5230900816725e-58","0.344706954056088","3.27781318979452e-19"
"FRZB","FRZB","FRZB","greenyellow","0.319460700989402","1.40258628783645e-16","0.502386368028785","4.88441016243605e-42","0.24731640564558","2.47892441229603e-10","0.380416398789595","2.29675952885905e-23","0.825781532445762","4.37121196584992e-160","0.249990440973804","1.56442488304424e-10","-0.413827398019374","9.53410454326618e-28","-0.347639627608867","1.56280254730413e-19","-0.0339249547436463","0.392666588227374","-0.49864456324335","2.40515259543872e-41","-0.467333482934435","7.09317069982291e-36","-0.0300048674838295","0.449666316527814"
"FKBP5","FKBP5","FKBP5","blue","0.504929259000445","1.63453381373766e-42","0.753178233431308","1.31671128931238e-117","0.557600008039627","2.53291166066879e-53","0.740083126036503","1.66517539532749e-111","0.605816982510269","4.56513737284209e-65","0.0800138156411152","0.043515440428146","-0.39491382987378","3.31915671446627e-25","-0.299635034757653","1.11155566920206e-14","0.0727980066511474","0.0663330040955973","-0.604812434351623","8.41075784481392e-65","-0.688899988346481","8.3460656341124e-91","0.192437708812238","9.92219264858621e-07"
"CFH","CFH","CFH","greenyellow","0.474403617878305","4.62111929211423e-37","0.742064748940861","2.09867861433716e-112","0.33808506710778","1.69628456151205e-18","0.562901653800596","1.60574074312262e-54","0.871961667141775","3.93011806341084e-199","0.349124564162286","1.07083980675578e-19","-0.579812517797382","1.72269530933725e-58","-0.477494967115004","1.37204941548421e-37","-0.0515044244060897","0.194211240359933","-0.709045457285226","2.05490427230015e-98","-0.628727833115008","2.18837592207674e-71","-0.054518943381742","0.169343732673479"
"GADD45B","GADD45B","GADD45B","grey","0.141254177555233","0.000348841909784098","0.31880782386211","1.62842481591518e-16","0.214985115040175","4.26482505637415e-08","0.312712004134331","6.44938191567978e-16","0.289826027064023","8.57132096907682e-14","0.0530432061879406","0.181202418595811","-0.244209596293766","4.20339687606677e-10","-0.15841937791474","5.92299855352141e-05","0.0592303610037532","0.135363439216097","-0.280564337304539","5.4903452696178e-13","-0.31184067151108","7.8314024334111e-16","0.049909974172667","0.208398713419398"
