"","CorrDisease","PvalDisease"
"DDAH2",0.469842495167897,2.71078104849258e-36
"AGA",-0.157186116426743,6.77080845948098e-05
"TRPS1",0.38340692219614,9.75055158497575e-24
"ALAD",-0.244363598301091,4.09549289430408e-10
"IGFBP7",0.140372904926798,0.000380137623962194
"SERPINF1",-0.31266769077966,6.51348124683067e-16
"FEN1",-0.477748985842336,1.24106576511178e-37
"CLIC4",0.253865424917879,7.95258504796554e-11
"PPAP2A",0.401295555949177,4.80388402459091e-26
"CENPE",-0.13116224362555,0.000905902071967463
"RCSD1",0.109047805619714,0.00586819893471621
"PER3",-0.153616055076701,9.9172981342597e-05
"SPECC1",-0.27464590817588,1.73559851602362e-12
"RPL13A",-0.113127430148508,0.00425271643231516
"ZDHHC21",-0.315754372923691,3.25765946838048e-16
"KIF3C",-0.10530162724611,0.00781705018208034
"EPHA10",-0.392369104189508,7.09062910464161e-25
"SSR1",0.33420622493158,4.36274234021631e-18
"FLCN",0.37143596571494,2.85459800484675e-22
"DHRS4",0.259927807026567,2.69681282231556e-11
"MYOZ3",-0.414813678458356,6.95373051606597e-28
"MTM1",0.508529166958293,3.41563882221471e-43
"ELAVL4",-0.454975110769731,7.22185700910973e-34
"FBXO32",0.240188592252151,8.23717687881913e-10
"ULK2",0.398629622162407,1.08264272547488e-25
"CBR3",0.132016034366378,0.000837726357679815
"NPFF",0.511243813500462,1.03599683723853e-43
"ZNF92",0.246995564401097,2.61873979970138e-10
"EPHA4",-0.136793008595979,0.000536166456357347
"KIAA1598",-0.204297339207539,1.98158233925372e-07
"CHST13",-0.255929566872538,5.52031120131269e-11
"SLC8A1",-0.34627967630325,2.20545225415417e-19
"TSSC4",0.1489475209148,0.00016133007573722
"TAX1BP3",0.373941739742546,1.42431045972738e-22
"PPID",0.224482979926194,1.01725751809963e-08
"TPP1",0.495864068006525,7.76397431591701e-41
"C21orf71",-0.388619586613677,2.14391369406486e-24
"CA8",0.415407671049332,5.7471350326629e-28
"MMAB",0.189149304568319,1.52444723798047e-06
"PPP2R3B",0.254628637795011,6.95105149764978e-11
"PARP4",0.361447780802244,4.29624402136781e-21
"CTNNA2",-0.347981767382679,1.43269458999172e-19
"NAGS",0.27749765563053,1.00023813267529e-12
"DFNA5",-0.305022342665868,3.50010708563417e-15
"RUFY3",-0.384777119033785,6.56535288983068e-24
"TCEAL5",-0.560008655503912,7.27855461212005e-54
"DUSP23",0.301527956430913,7.42657668786519e-15
"C1orf54",0.13108381664778,0.000912415139904213
"TIMM10",-0.192882769075173,9.35659134694555e-07
"STXBP5",-0.261010785664861,2.21649658520477e-11
"COPS4",-0.473045581455967,7.84743953760329e-37
"PSTPIP1",0.190130514881787,1.34214559006442e-06
"POGK",0.484402187106186,8.69705094156314e-39
"VDAC1",-0.524142381241781,3.08117325864954e-46
"KCNJ9",-0.386082006130546,4.49694805503142e-24
"ALDH7A1",0.107054866823002,0.00684254884516611
"PLA2G4C",-0.162685504315052,3.70017185262911e-05
"SALL2",0.260310447030364,2.51650721203912e-11
"AGBL3",0.149618969502756,0.000150556573372422
"HIF1A",0.351787545369156,5.40874605706903e-20
"NDUFAB1",-0.449734137006188,4.84869616597891e-33
"CDS1",-0.372651986817271,2.03866997379328e-22
"ANK2",-0.395873518344351,2.48861489200673e-25
"MRPL21",-0.319621262683578,1.3519469020424e-16
"SOAT1",0.475609559373059,2.88175215072781e-37
"CD97",-0.199118654959768,4.05247184607712e-07
"SPRED2",-0.251240215895732,1.25927542673495e-10
"ARMC1",-0.331655133005257,8.06168040184967e-18
"BAI1",-0.193115537282538,9.07324636458248e-07
"SIPA1L2",-0.390944395642093,1.08142923435995e-24
"CACNA1A",0.214904152282658,4.31605365159689e-08
"FRAT2",0.312049009426633,7.47658788318558e-16
"ELN",0.203708208234609,2.15163524103455e-07
"MTRR",0.145051804390914,0.000239536467872372
"IGFBP6",0.141002759348311,0.000357515943161803
"PTPN1",0.112164130950183,0.00459286368905108
"NOTCH2",0.331143025884976,9.11287711833377e-18
"CPEB4",-0.341446888906555,7.39944798364768e-19
"APBB2",-0.231468556895495,3.40064193970768e-09
"ZNF77",-0.211416003223949,7.18751824458395e-08
"COX7A2",-0.508677359967903,3.20116618373708e-43
"C10orf90",0.170865299219582,1.45165146863157e-05
"SUV420H1",-0.249790070835887,1.61962770285073e-10
"ZDHHC20",0.289917913533841,8.41192935176949e-14
"SP110",0.382598423887042,1.23027959767805e-23
"KIAA1045",-0.415565747769347,5.46257226047854e-28
"SC5DL",-0.458744733058379,1.79843931758187e-34
"TNFAIP8L2",0.395926828758925,2.44905229015388e-25
"TUBGCP6",0.197840176994918,4.82144029269655e-07
"MPPED2",-0.546154687773006,8.27046106131347e-51
"CAMLG",-0.315296296385615,3.61230103477239e-16
"MEF2D",0.306712574364577,2.42364012882872e-15
"NSUN2",-0.122359580470487,0.00197621932468598
"TMEFF2",-0.41280781096012,1.3197513207186e-27
"HLF",-0.220145619391397,1.97324178235101e-08
"USP40",0.19859988724749,4.34908134279857e-07
"ZNF658",-0.189442156935409,1.4676879657028e-06
"ZNF14",-0.110284043044073,0.00532838220541714
"RAVER1",0.187299809248778,1.93461127774846e-06
"NOL9",-0.160752761706807,4.58597155156727e-05
"PHB",0.465250203488535,1.56703799697584e-35
"MRPL52",0.267318440727458,6.94587892603678e-12
"PBXIP1",0.503874624313652,2.57664194611996e-42
"CCND2",-0.476023360543375,2.44959516961585e-37
"KATNAL2",0.263494583593118,1.40870608506506e-11
"PTCHD1",0.2173603160013,2.99825014097289e-08
"MICAL2",-0.397879069216032,1.35912629176324e-25
"LOXL1",0.260741413420366,2.32751011345902e-11
"IMPAD1",-0.351602960957891,5.67216321622195e-20
"SLC25A3",-0.575859677893341,1.530410401088e-57
"ZNF404",0.192711128212141,9.57095089031211e-07
"CTSK",0.298600391437063,1.38394406319652e-14
"SUMO3",-0.152136476597457,0.000115886115205768
"XRCC6BP1",-0.225805272453074,8.28961851016727e-09
"IL1RAP",-0.117267942419095,0.00303541087136284
"SPSB4",-0.219007612273753,2.34263729357862e-08
"PLEKHG1",0.243483153461598,4.7508655034164e-10
"GMFG",0.347040056850254,1.81947746710828e-19
"C10orf47",0.37320466568579,1.74861734592908e-22
"STAT1",-0.356308580635197,1.67105258134635e-20
"PSRC1",0.148135278742914,0.000175329787553741
"RDH11",-0.264573267835706,1.15528457609325e-11
"PTP4A3",0.117328789336931,0.00302016879384213
"TIMELESS",0.348659376475142,1.20573390841882e-19
"PLCB2",0.263542980833803,1.39625357409083e-11
"FKBP1A",0.111215931593122,0.00495149524997099
"GSTM2",0.31992927405148,1.25978652344783e-16
"IRF2",0.475806507107977,2.66737872413036e-37
"NPR2",-0.242322724738422,5.77240154672529e-10
"UACA",0.103015597313795,0.00927319600817732
"PPP1R14B",0.462153237560704,5.04029698321349e-35
"ACHE",0.210095212372207,8.69899796215576e-08
"PRKRA",-0.265960590959059,8.94002779064548e-12
"ZNF334",-0.258725482908023,3.34938057733841e-11
"NKX2-2",0.269105301025707,4.97205518245058e-12
"BCL11A",-0.361121820680464,4.68623415190115e-21
"ARFIP1",0.164047144465849,3.17623608787778e-05
"EPDR1",-0.222946261076309,1.28840801560496e-08
"NHSL1",0.246941718083317,2.64294581929076e-10
"TRIM8",0.466309275161474,1.04803509544879e-35
"HIGD2A",0.429759624156198,5.11225446054515e-30
"PACSIN1",-0.535522792482321,1.47058157421667e-48
"ANGPTL6",-0.253251252923661,8.85953793210192e-11
"RNF126",-0.552720096193678,3.07169662915952e-52
"PLCL2",-0.316537162533514,2.72919849427493e-16
"IRF2BP2",0.362584350617417,3.17082637389482e-21
"SLC1A4",0.16745721186361,2.15532752611833e-05
"COL12A1",-0.114640420968212,0.00376428289986679
"MAST1",0.401527365688662,4.47461830210364e-26
"IQSEC3",-0.299069178522708,1.25324951475659e-14
"HMGN3",0.208755479960997,1.05438972058667e-07
"MYH7B",-0.103508856090918,0.00894000709484531
"CASKIN2",0.461717177233426,5.93580280510713e-35
"CDKN2A",0.184922462276211,2.61889857491201e-06
"RPL22L1",0.30168503424197,7.18120295727175e-15
"TJP1",0.209645155213745,9.28093143546489e-08
"GH2",-0.17510404219857,8.78371397235603e-06
"UNC93B1",0.387312958607225,3.14203086838566e-24
"SUSD4",-0.435646517093797,6.89416496210054e-31
"PGPEP1",0.133095647922773,0.00075831577185516
"GFPT2",0.254285273451456,7.38540046885359e-11
"PDXK",-0.173305310735049,1.08868806203603e-05
"SUPT6H",0.391816795454474,8.3532427925674e-25
"BARD1",0.222567469771602,1.36532338293703e-08
"UBLCP1",-0.577367341350976,6.67613098288449e-58
"SIGIRR",0.351127047169592,6.41110948310846e-20
"TIAM1",-0.29566424607461,2.56544128773402e-14
"PDIK1L",-0.239471485590183,9.27550295715412e-10
"WHSC1",-0.45424840366475,9.42271565299923e-34
"PHOSPHO2",-0.197839163022369,4.82210255768356e-07
"ZNF643",-0.214034033259121,4.90557028707159e-08
"BAHCC1",-0.211260415641263,7.35141931787967e-08
"RNF130",0.494230979590149,1.53755361955065e-40
"OSBPL6",-0.241012238249005,7.18381192187489e-10
"HMGCR",-0.263945448636202,1.29678182256847e-11
"CHIC2",0.407866890245136,6.28001312569435e-27
"C16orf5",0.532421157790321,6.44013360387749e-48
"PRR4",-0.275890579482493,1.36561187616262e-12
"SLC6A13",0.184613721589471,2.72318291702591e-06
"ANKRD13C",-0.500815346003583,9.56172295155591e-42
"EMR2",-0.144258893627054,0.000259292511447324
"MCAM",-0.139330619080143,0.000420525519104442
"PADI2",0.122094805788968,0.00202161876977686
"EFHD2",-0.249444886773311,1.71921252048423e-10
"PRICKLE2",0.214974765753996,4.27134055608364e-08
"ATP6AP2",-0.5451036849911,1.39169790520714e-50
"CLTB",0.274678584653824,1.7247355660683e-12
"PRRG1",0.248493224048645,2.02569021426098e-10
"MAP4K4",0.155275377138793,8.31385618262416e-05
"C12orf47",-0.206197811646783,1.51685881350975e-07
"PCSK2",-0.291661552145519,5.88351844438176e-14
"STRBP",-0.327424513972263,2.20377800076299e-17
"ITPA",-0.531820882413783,8.55583997615968e-48
"C18orf1",-0.531494111552229,9.98426637110589e-48
"SMO",0.501712984336552,6.51686796762344e-42
"OCIAD2",-0.448219411521709,8.35543480047733e-33
"DPYS",-0.268519982753952,5.54900074066969e-12
"CREB3L2",0.342191581104288,6.14880772754424e-19
"SLC4A8",-0.337754789125717,1.83932572276609e-18
"DYX1C1",-0.316819498629182,2.56008133676574e-16
"ZNF696",-0.413234414737029,1.1520380709706e-27
"ZNF673",0.329404229880115,1.37925161428288e-17
"LRRC43",0.280681719040459,5.36492971515687e-13
"B4GALNT4",0.129835883926331,0.00102205052746471
"BMP7",0.205294568900288,1.7228436224827e-07
"NFKB2",0.458991738485539,1.64085811172177e-34
"PAFAH1B1",-0.45351886583882,1.22991136358894e-33
"PRRT1",0.429506420819941,5.56744059084163e-30
"CCDC25",0.113040873696572,0.00428232055715022
"CTDSP1",0.456858650875059,3.61341652085801e-34
"RBM4",0.476457973548323,2.06480574950501e-37
"MPPED1",-0.411822887629956,1.80485700099231e-27
"SNX10",-0.453037725537878,1.46563265255447e-33
"TMEM30A",-0.41302330271554,1.23221671477154e-27
"C15orf40",-0.361427187455109,4.31990537339871e-21
"GNG4",-0.344170058686387,3.7506604562083e-19
"GNG7",-0.419726141848557,1.42140374174075e-28
"FZD4",0.284463594476135,2.53323934833491e-13
"ZNF574",0.243066753630093,5.09535303391046e-10
"TMED4",-0.440253360656132,1.39809912726623e-31
"IFI35",0.189170897418304,1.52019132416881e-06
"ABLIM3",-0.259560104884002,2.88193562323945e-11
"DLK1",0.154764504460007,8.77943034367875e-05
"TMEM51",0.158542808115623,5.84390332864211e-05
"OGFR",0.167063894652506,2.2547956232578e-05
"PQLC3",0.202534212877607,2.53342591932796e-07
"CDK7",-0.48196521875926,2.31828661968218e-38
"ING2",-0.422853579981849,5.10257326519745e-29
"SLC17A7",-0.370011482304078,4.22685291650182e-22
"TCF3",0.441845993411968,8.00750753538214e-32
"CD81",0.411150108195852,2.23381995663253e-27
"PAN3",-0.194899284219223,7.15949761774054e-07
"FGFR1",0.289686197947234,8.81957509008935e-14
"SKIL",0.181544127898449,4.00082472204557e-06
"DNAJC16",-0.193633381476701,8.47214714333844e-07
"STK36",0.354805869986275,2.47430673058512e-20
"H2AFJ",0.378788836252444,3.6475960679089e-23
"GNAZ",-0.348326815270167,1.31230627500809e-19
"USP27X",-0.245797279355354,3.21213221335968e-10
"PRSS3",-0.195492602488348,6.6137933920521e-07
"AK5",-0.317816562051824,2.04130449449932e-16
"TAF1B",-0.146155002910642,0.000214384078599221
"RHOU",0.164839411178719,2.90459980175533e-05
"UST",-0.341445309213193,7.40235073559618e-19
"FDPS",-0.395887805560615,2.47795054103807e-25
"ZMYND15",0.198757898542472,4.25659248942606e-07
"GNAI3",0.311065706828604,9.30252636143862e-16
"TAL1",0.317914473357931,1.9963208080346e-16
"FEZ1",-0.51538280306506,1.64573751587329e-44
"SLC39A1",0.404416210101058,1.83832394780089e-26
"PLCG2",0.195636837845001,6.48730433501122e-07
"EML3",0.513482149002036,3.84263799276176e-44
"PLCXD3",-0.202629338731327,2.50020569217506e-07
"SYT4",-0.36823899210309,6.86993391134191e-22
"CD82",0.214203685902431,4.78483158849121e-08
"CAMTA1",0.452232088915762,1.96455278351888e-33
"MCTS1",-0.43844085537695,2.6268630849019e-31
"HYI",0.426044409609164,1.77421459132155e-29
"NUDT11",-0.148712970189781,0.000165261076691249
"JPH2",0.102345111060995,0.00974381237032415
"CAPN2",0.473860660862156,5.71241435996212e-37
"RAB40B",-0.463985527638983,2.52871352033003e-35
"ABI3",0.307016998561536,2.26782890890133e-15
"UBL4A",-0.267696822689949,6.4724961184871e-12
"PDLIM3",0.191766422139168,1.08378302980919e-06
"C12orf29",-0.366856701835021,1.00125466765517e-21
"SBF2",0.346832357553555,1.91774780770141e-19
"FAM101B",0.274209291125764,1.88733329946436e-12
"HIPK1",0.237177147362724,1.35265632818959e-09
"LGALS8",-0.37817948034202,4.33439723928484e-23
"CMTM7",0.423710430098126,3.84655004455069e-29
"RPL9",-0.120767562542797,0.00226391799088564
"XKR6",-0.368932147651891,5.68354716933918e-22
"PHF10",0.548924259219221,2.0801408370028e-51
"AKAP8L",0.40917730057043,4.16280895081636e-27
"SAP30L",0.447149169227182,1.22530756981717e-32
"FLNB",0.149048633600369,0.000159662680425328
"DNAJB2",0.271785444245254,2.99732755383945e-12
"STK24",-0.456648181629821,3.90494812733996e-34
"NRCAM",-0.545183307250855,1.33798244563193e-50
"ARMC5",0.368473728698289,6.44307115608967e-22
"QKI",0.144220129707807,0.000260296379036695
"YAP1",0.245803335409271,3.20882695760544e-10
"COPS7A",-0.532602112475751,5.9109422703017e-48
"TRAF1",0.2802392329563,5.85288230893144e-13
"SGK3",0.281022326910322,5.01668239719568e-13
"CASD1",-0.215475096487279,3.96711643921866e-08
"PTPRZ1",0.183005212100141,3.33404678665857e-06
"ALCAM",-0.128221230592333,0.00118196137345168
"RPS6KA3",-0.377878690457545,4.71903580901599e-23
"CLDN3",-0.113289366694125,0.00419782754476145
"TMEM128",-0.338733871584104,1.44646029949739e-18
"LTB",-0.205368653032812,1.70498063356733e-07
"GPM6B",0.24356220616991,4.68807684819507e-10
"ESRRG",-0.1528330170017,0.000107712587438848
"HTR7",-0.401866251617551,4.03303395016471e-26
"ZFHX4",0.285776216904278,1.94717186731516e-13
"CALR",0.200240649151699,3.47610168124113e-07
"RAB32",0.443815293133407,4.00345116761836e-32
"VPS53",-0.488470604725514,1.66280802760626e-39
"CPAMD8",0.246129628362936,3.03555869699828e-10
"KCTD15",-0.14319080388652,0.000288320911805262
"MAP1B",-0.102798443362833,0.00942335263548862
"IL10RB",0.213732686023628,5.12733599774431e-08
"HLA-DPB1",0.122217976595031,0.00200038188584823
"CAMK2D",0.220097083296541,1.98777409963323e-08
"SYTL2",-0.365350256438589,1.50635646190171e-21
"DHDDS",-0.38180113694978,1.54633042555286e-23
"REXO4",0.39668019829096,1.95213826487067e-25
"TPMT",-0.330742300656586,1.00285499829233e-17
"MDH2",-0.526911504028021,8.55065136998269e-47
"STYXL1",0.258394904458192,3.55432213685814e-11
"EXTL1",-0.384882456686043,6.36823451437496e-24
"F5",0.249829318856012,1.60866725011636e-10
"DNAJC18",-0.486530169606763,3.67071156490857e-39
"CBX5",0.276720112738569,1.16315793248798e-12
"PDE8A",-0.224390789549704,1.03183033438844e-08
"CASC3",0.568225531819432,9.56604758406637e-56
"SHB",0.363751499766784,2.31822087913735e-21
"CIT",0.232042786352342,3.10282096751568e-09
"STXBP5L",-0.477869110355443,1.18352005992978e-37
"PPP3CB",-0.421370639267493,8.30507985683682e-29
"C1orf144",0.515931708967014,1.28697993266742e-44
"TRAF5",-0.211494375955702,7.10630078679338e-08
"SLC25A14",-0.26249670364211,1.69103482056715e-11
"CRYBA2",-0.227222549513299,6.64724575861014e-09
"TSPYL4",-0.394819902126286,3.41386806083216e-25
"MAOA",0.344165050332417,3.75537356014274e-19
"OXCT1",-0.418967539335504,1.8194422769039e-28
"ALPK1",0.327731699270688,2.04967649919357e-17
"TRAF3IP1",-0.428737871201308,7.20943048395728e-30
"NAP1L4",0.163723874206963,3.29384750650764e-05
"MLX",0.171244652874747,1.38850714217379e-05
"RPS3A",-0.197386958948313,5.1263444404012e-07
"TIMM8A",-0.491917724931362,4.02194465671667e-40
"ANTXR2",0.498573680314231,2.47842202679607e-41
"POU2F2",0.256974514301804,4.58316353599145e-11
"FADS1",0.119903757642965,0.00243557525928809
"SH3GL3",-0.453735354133839,1.13650152032635e-33
"ADAM11",-0.436875933404891,4.51436527734884e-31
"PDXP",-0.226354484960813,7.61114423559864e-09
"CTDSP2",0.485963729425783,4.62090295918894e-39
"CHPT1",0.408549409205572,5.07049305666584e-27
"DYNC2LI1",-0.385269637170854,5.6926719432641e-24
"FBXO31",-0.374531293877438,1.20831534749627e-22
"CYFIP1",0.300950648815547,8.40118259606024e-15
"HSD17B8",-0.366713766493797,1.04091551836195e-21
"KCND2",-0.130204758913588,0.000988439422517295
"SEPT5",-0.341757961936952,6.84916293583383e-19
"UQCRFS1",-0.332635939669725,6.37084817487301e-18
"NUDT7",-0.310710782319025,1.00639201150219e-15
"ZFPM2",-0.335851785330759,2.9269858472929e-18
"PNMA5",-0.464339452113906,2.212217984728e-35
"MANEA",0.18634996654538,2.1844588568347e-06
"ECM1",-0.206743806359517,1.40409382488267e-07
"HS3ST1",-0.214861911774407,4.34301678516238e-08
"PRKAB2",0.199416305311574,3.89118304469214e-07
"C12orf44",0.258487345948474,3.49581145511803e-11
"FTHL17",0.109605305963871,0.00561894927861366
"CNOT7",-0.346403322918449,2.13760218705333e-19
"MGA",0.306762864551104,2.39719413584979e-15
"NPM2",-0.442972799302409,5.38858459066067e-32
"RIMS2",-0.348421848321915,1.28093865352702e-19
"POLR3A",-0.450709879916054,3.40995517344289e-33
"IQCB1",-0.262705999644731,1.627574925448e-11
"UROS",-0.312085579711412,7.41595759006169e-16
"CD2BP2",-0.540543766136589,1.30298744570989e-49
"TMED5",0.457782310729393,2.56895898825697e-34
"NNT",-0.454002177522632,1.03099479883364e-33
"RAB31",0.212826319495091,5.85433874754388e-08
"ADCY8",0.300531198925874,9.1870057670928e-15
"CDC25B",0.327306319765048,2.26606145720608e-17
"RPS27L",0.501741925244397,6.43669041923078e-42
"NBPF15",0.300107614957186,1.00537064149734e-14
"RAB1A",-0.467867689275627,5.78343798534754e-36
"CABP1",-0.218751273677302,2.43464850889137e-08
"EPB41L5",0.260267598779951,2.5360973172802e-11
"ETS2",-0.417018725584613,3.42084092949644e-28
"RAB6B",-0.394149308256653,4.17224424157729e-25
"BRI3",0.45039325682773,3.82305379849693e-33
"FBN1",0.191060954430221,1.18873203465293e-06
"ZNF714",-0.186846256048625,2.05029081038245e-06
"RCN2",-0.446708404855606,1.4340094817402e-32
"NDUFV2",-0.3237701879958,5.18739947519332e-17
"MFNG",0.341346612605731,7.58595240692997e-19
"FYCO1",0.411262649537683,2.15561878219037e-27
"BSN",-0.230592196548042,3.90936605402663e-09
"GRM3",-0.502792989914389,4.10259649328396e-42
"TRIM56",0.4823459649531,1.99006661429605e-38
"NUAK1",-0.411057482495081,2.30028287489772e-27
"PLEKHA1",-0.213935564871749,4.97699417883047e-08
"ANKRD46",-0.39817622439204,1.24217754529799e-25
"ERBB3",0.215369653525521,4.02943438116215e-08
"DCAKD",0.223755067313996,1.13797680658888e-08
"PICALM",-0.120168692678563,0.00238170373352722
"CLN5",0.191662159434438,1.09871315733714e-06
"PPIB",0.411950004247255,1.7334928896145e-27
"ZNF226",-0.294799821686404,3.07249593535286e-14
"PGK1",-0.392778654803709,6.27802683458776e-25
"SLCO1A2",0.372423222872842,2.17219029681184e-22
"COX5A",-0.288427898613941,1.13952372722676e-13
"PTTG2",-0.222000626215318,1.48879709528097e-08
"B4GALT4",0.376885116739917,6.24524166842408e-23
"RQCD1",-0.508978150503204,2.80608712887873e-43
"ST6GALNAC2",0.242154983993043,5.93672818528532e-10
"TCP1",-0.162010084727804,3.98948141451221e-05
"RBBP6",0.357788792203941,1.13288494363144e-20
"ZNF83",0.234768937110582,2.00149980425774e-09
"TERF2IP",-0.471938216802855,1.20641228495692e-36
"SLC35C1",-0.32802624320202,1.91189808478285e-17
"UBQLN1",0.299760501503205,1.08233623008192e-14
"ZNF189",0.319481176882019,1.39602607252862e-16
"CMAS",-0.509684231436602,2.05867566230629e-43
"MRPL23",0.15004356659032,0.000144096584719834
