"","Gene","modulesA1"
"3965","PITRM1","turquoise"
"3966","MSI2","grey"
"3967","ZBTB34","brown"
"3968","POU6F1","yellow"
"3969","IPPK","grey"
"3970","C14orf109","turquoise"
"3971","TSGA10","grey"
"3972","BCL7A","yellow"
"3973","SLC9A8","grey"
"3974","CSPP1","grey"
"3975","TNRC6B","grey"
"3976","ZNF134","grey"
"3977","GCSH","turquoise"
"3978","C11orf67","blue"
"3979","SETD7","grey"
"3980","IGF1R","grey"
"3981","DUSP16","grey"
"3982","SGCB","brown"
"3983","ECHDC2","grey"
"3984","SUZ12","grey"
"3985","MLLT4","turquoise"
"3986","IMMP1L","turquoise"
"3987","MUTED","blue"
"3988","CRLS1","turquoise"
"3989","DPF2","grey"
"3990","TPD52","turquoise"
"3991","PPFIA1","blue"
"3992","LZTS2","brown"
"3993","PPIF","grey"
"3994","ZC3H11A","brown"
"3995","IL1B","grey"
"3996","PIP5K1A","grey"
"3997","PTS","turquoise"
"3998","EAF2","grey"
"3999","TM2D3","turquoise"
"4000","MAP3K11","purple"
"4001","CBLL1","yellow"
"4002","THAP8","yellow"
"4003","FIBP","turquoise"
"4004","C6orf89","grey"
"4005","CCL3","grey"
"4006","PAK2","brown"
"4007","ACSL3","turquoise"
"4008","TAF6","pink"
"4009","USP45","grey"
"4010","STOML1","turquoise"
"4011","BCL6B","grey"
"4012","TSC2","yellow"
"4013","TUFT1","grey"
"4014","PRR3","purple"
"4015","ME1","grey"
"4016","CHMP6","grey"
"4017","ATXN1","turquoise"
"4018","HDAC1","blue"
"4019","CDKL2","turquoise"
"4020","FBXO33","yellow"
"4021","PTMA","grey"
"4022","PSIP1","turquoise"
"4023","ZNF284","grey"
"4024","SHFM1","grey"
"4025","SFXN3","yellow"
"4026","RPL14","grey"
"4027","SNX6","grey"
"4028","RNF122","grey"
"4029","ARID5B","grey"
"4030","ITGA7","green"
"4031","TAF1C","brown"
"4032","DTX3L","grey"
"4033","MSRA","turquoise"
"4034","ZDHHC9","grey"
"4035","ZNF419","grey"
"4036","RIC3","turquoise"
"4037","BTBD9","grey"
"4038","PPP2CA","turquoise"
"4039","MADD","red"
"4040","TMEM106C","brown"
"4041","C9orf142","yellow"
"4042","SCRIB","green"
"4043","SLC19A2","grey"
"4044","OSBPL1A","turquoise"
"4045","RAP1GDS1","turquoise"
"4046","ZHX1","brown"
"4047","ATP2A3","grey"
"4048","TRIM32","magenta"
"4049","VWA1","grey"
"4050","CWF19L2","blue"
"4051","PLD3","magenta"
"4052","CREG1","grey"
"4053","NDUFV3","red"
"4054","APC2","grey"
"4055","H2AFZ","grey"
"4056","C11orf9","grey"
"4057","NAP1L1","grey"
"4058","TERT","grey"
"4059","RAD51C","turquoise"
"4060","KIN","grey"
"4061","MCM2","grey"
"4062","SLC25A26","grey"
"4063","PRODH","grey"
"4064","GKAP1","purple"
"4065","CRELD2","turquoise"
"4066","RPP40","turquoise"
"4067","RPS25","grey"
"4068","KLHL2","brown"
"4069","SIGLEC8","grey"
"4070","VDAC3","turquoise"
"4071","TTC5","grey"
"4072","TAGLN2","blue"
"4073","HPS3","green"
"4074","NR1D1","yellow"
"4075","RPL27A","grey"
"4076","C7orf23","grey"
"4077","C9orf16","yellow"
"4078","MRP63","turquoise"
"4079","ANKRA2","grey"
"4080","RNPS1","grey"
"4081","TCEA1","grey"
"4082","BLOC1S1","yellow"
"4083","SH3BP5L","yellow"
"4084","MRPS7","turquoise"
"4085","ENO1","grey"
"4086","HLA-F","grey"
"4087","GBA","turquoise"
"4088","MARCH8","grey"
"4089","KBTBD7","turquoise"
"4090","INVS","grey"
"4091","CMTM1","brown"
"4092","DAXX","yellow"
"4093","YLPM1","turquoise"
"4094","DOPEY1","turquoise"
"4095","PLXND1","grey"
"4096","PLEKHA6","yellow"
"4097","MUS81","grey"
"4098","TRAPPC3","grey"
"4099","SERGEF","yellow"
"4100","MAP3K2","grey"
"4101","SLC11A2","grey"
"4102","CCT6A","turquoise"
"4103","DVL2","brown"
"4104","RASGEF1A","red"
"4105","PLEKHA5","grey"
"4106","TNRC6A","grey"
"4107","GPR12","grey"
"4108","CRYGD","turquoise"
"4109","CHMP2B","turquoise"
"4110","C14orf2","turquoise"
"4111","UBE2H","grey"
"4112","B3GALT6","turquoise"
"4113","ZCCHC9","grey"
"4114","PIP5K1B","grey"
"4115","PTOV1","brown"
"4116","HSDL1","grey"
"4117","SUMF1","grey"
"4118","DGKD","brown"
"4119","BZW2","turquoise"
"4120","CFL2","grey"
"4121","BHLHB9","red"
"4122","BLCAP","turquoise"
"4123","DNASE2","grey"
"4124","HS6ST3","grey"
"4125","PAK1IP1","red"
"4126","TUSC2","turquoise"
"4127","CRYL1","grey"
"4128","CLTC","turquoise"
"4129","POLR3H","magenta"
"4130","CLEC11A","yellow"
"4131","SLCO3A1","grey"
"4132","TANC1","blue"
"4133","TARDBP","grey"
"4134","CTH","grey"
"4135","AMOTL2","blue"
"4136","NFATC3","grey"
"4137","CRYZL1","blue"
"4138","THOC4","magenta"
"4139","WSB1","grey"
"4140","FJX1","grey"
"4141","MRPL4","pink"
"4142","UBE2J1","grey"
"4143","PIGY","grey"
"4144","IMP4","turquoise"
"4145","ADAMTSL1","grey"
"4146","ITSN1","grey"
"4147","MRPL37","turquoise"
"4148","SNRPE","grey"
"4149","BCAR1","brown"
"4150","ASAH1","grey"
"4151","ARHGEF3","pink"
"4152","FGFR1OP2","grey"
"4153","FAM89B","yellow"
"4154","C3orf32","grey"
"4155","NMT2","turquoise"
"4156","EBP","turquoise"
"4157","ICK","grey"
"4158","FBXO38","grey"
"4159","NDUFA1","grey"
"4160","DDHD2","turquoise"
"4161","FAM69B","turquoise"
"4162","GFER","yellow"
"4163","ZCCHC4","grey"
"4164","PIK3R1","grey"
"4165","C20orf132","turquoise"
"4166","R3HCC1","turquoise"
"4167","LATS2","grey"
"4168","LARP4","grey"
"4169","PAPOLA","grey"
"4170","EXOC6","turquoise"
"4171","NFE2L1","grey"
"4172","BOLA3","turquoise"
"4173","ATP6V1H","turquoise"
"4174","WNT10B","turquoise"
"4175","MXD4","grey"
"4176","C1orf114","grey"
"4177","CLCN3","grey"
"4178","KCTD3","grey"
"4179","GDPD5","yellow"
"4180","KCNQ2","grey"
"4181","CNIH4","brown"
"4182","GSTA4","turquoise"
"4183","TTC9C","magenta"
"4184","ACVR2B","brown"
"4185","GOT2","turquoise"
"4186","XK","turquoise"
"4187","HAGH","turquoise"
"4188","RNF43","grey"
"4189","C15orf27","grey"
"4190","ZBTB41","grey"
"4191","FAM98A","turquoise"
"4192","NUDT14","grey"
"4193","TOMM40","red"
"4194","ZNF302","grey"
"4195","PSMD12","turquoise"
"4196","MED4","turquoise"
"4197","MLYCD","grey"
"4198","ZNF587","grey"
"4199","ECT2","grey"
"4200","CTNNB1","grey"
"4201","SMARCC1","green"
"4202","ST6GALNAC6","turquoise"
"4203","RSPRY1","grey"
"4204","PJA1","red"
"4205","PSMB5","turquoise"
"4206","NASP","grey"
"4207","CBLB","blue"
"4208","ZNF407","grey"
"4209","SLC22A5","blue"
"4210","ACYP1","grey"
"4211","PTAFR","grey"
"4212","RG9MTD3","turquoise"
"4213","PHLDA3","brown"
"4214","GM2A","grey"
"4215","GMIP","grey"
"4216","SLC25A20","green"
"4217","RAB28","turquoise"
"4218","FAM50B","magenta"
"4219","ATP9A","turquoise"
"4220","ZNF16","grey"
"4221","PCDH9","turquoise"
"4222","TRIM37","turquoise"
"4223","MRPL1","turquoise"
"4224","TXNDC5","blue"
"4225","AGTPBP1","turquoise"
"4226","PRDX2","magenta"
"4227","FHIT","grey"
"4228","MUC1","grey"
"4229","C9orf91","turquoise"
"4230","GCC2","turquoise"
"4231","MAP6D1","grey"
"4232","PBX2","grey"
"4233","ADAM22","grey"
"4234","ARID3A","grey"
"4235","PACSIN2","blue"
"4236","CD99L2","turquoise"
"4237","RAF1","brown"
"4238","RER1","grey"
"4239","SETD8","grey"
"4240","DNAJC10","grey"
"4241","MEA1","pink"
"4242","FBXO8","blue"
"4243","ABCB7","blue"
"4244","MED10","turquoise"
"4245","INTS6","brown"
"4246","MARCH1","grey"
"4247","PARVB","grey"
"4248","PLCD1","blue"
"4249","FBXO36","turquoise"
"4250","DAD1","grey"
"4251","MON1B","grey"
"4252","C8orf40","turquoise"
"4253","PDIA5","grey"
"4254","ZNF84","grey"
"4255","ACTN1","grey"
"4256","ACO1","green"
"4257","EHMT1","brown"
"4258","ZNF532","grey"
"4259","LSM10","grey"
"4260","NARS2","grey"
"4261","CACNA1H","grey"
"4262","TIA1","grey"
"4263","AVEN","brown"
"4264","ABAT","turquoise"
"4265","XRCC1","grey"
"4266","C9orf125","turquoise"
"4267","ZYG11B","turquoise"
"4268","RABGEF1","grey"
"4269","C11orf51","turquoise"
"4270","BNIP3L","grey"
"4271","DENND4A","grey"
"4272","GMCL1","grey"
"4273","TMEM64","grey"
"4274","MBD4","grey"
"4275","RTBDN","blue"
"4276","ACVR1","grey"
"4277","PTRH1","turquoise"
"4278","MKNK1","blue"
"4279","MRPL46","magenta"
"4280","DCP2","blue"
"4281","STT3B","grey"
"4282","PMS2L2","grey"
"4283","GANAB","grey"
"4284","SULT1A1","grey"
"4285","RBM6","brown"
"4286","BCL7C","grey"
"4287","MPI","turquoise"
"4288","SLC22A7","grey"
"4289","MLLT3","grey"
"4290","ATP8B2","grey"
"4291","KIAA0319","turquoise"
"4292","ZCCHC11","grey"
"4293","SMS","turquoise"
"4294","TDRKH","grey"
"4295","MRPL44","grey"
"4296","DEDD","yellow"
"4297","SMARCE1","turquoise"
"4298","KIAA1267","brown"
"4299","PPARA","grey"
"4300","SUPT3H","grey"
"4301","COQ3","turquoise"
"4302","TWISTNB","grey"
"4303","CACNA1E","grey"
"4304","PHTF1","grey"
"4305","MRM1","grey"
"4306","TIGD6","green"
"4307","PTPN18","black"
"4308","RPS6KA5","grey"
"4309","MED8","grey"
"4310","RABIF","yellow"
"4311","DHX36","turquoise"
"4312","PARD6G","grey"
"4313","TMCO3","grey"
"4314","USP46","turquoise"
"4315","ZNF541","grey"
"4316","NOS1","grey"
"4317","TMEM135","grey"
"4318","CYBASC3","green"
"4319","PPA1","grey"
"4320","USP37","blue"
"4321","SHANK2","grey"
"4322","TPRKB","turquoise"
"4323","NOXO1","grey"
"4324","ZNF277","turquoise"
"4325","INPP5A","red"
"4326","CCDC57","grey"
"4327","CRMP1","turquoise"
"4328","STX2","brown"
"4329","ARMC7","yellow"
"4330","MAD2L2","brown"
"4331","CDH22","grey"
"4332","WDR4","grey"
"4333","GSS","turquoise"
"4334","HSD17B4","blue"
"4335","HAGHL","red"
"4336","SLC26A10","turquoise"
"4337","CHST8","grey"
"4338","PDCD7","turquoise"
"4339","ENDOD1","blue"
"4340","PTP4A1","turquoise"
"4341","ASB8","turquoise"
"4342","GOLGA4","grey"
"4343","ADCY3","blue"
"4344","MARK2","grey"
"4345","NEURL","grey"
"4346","YOD1","grey"
"4347","ZNF451","blue"
"4348","PPARGC1A","grey"
"4349","DPP7","brown"
"4350","EPB41L2","grey"
"4351","SLC39A3","turquoise"
"4352","DHRS1","grey"
"4353","C17orf56","brown"
"4354","RIPK1","grey"
"4355","IL11RA","grey"
"4356","CCPG1","blue"
"4357","RBM25","grey"
"4358","PABPC1","grey"
"4359","ICMT","grey"
"4360","LRRN3","grey"
"4361","SRM","turquoise"
"4362","BCCIP","turquoise"
"4363","RTCD1","turquoise"
"4364","SPHK2","yellow"
"4365","MKL2","turquoise"
"4366","TCEB1","turquoise"
"4367","MYBBP1A","red"
"4368","RPUSD1","yellow"
"4369","PHYH","turquoise"
"4370","OSTM1","grey"
"4371","ZNF592","yellow"
"4372","WDFY3","brown"
"4373","RAD1","turquoise"
"4374","RB1","blue"
"4375","UPK3B","grey"
"4376","MRPL36","turquoise"
"4377","MITF","blue"
"4378","ZNF304","turquoise"
"4379","ZMPSTE24","blue"
"4380","EVX1","grey"
"4381","TSTA3","turquoise"
"4382","ZNF567","grey"
"4383","FCHSD2","blue"
"4384","CAMK2G","brown"
"4385","ROBO3","green"
"4386","PUSL1","magenta"
"4387","C15orf39","grey"
"4388","KREMEN1","grey"
"4389","GPR161","grey"
"4390","ZBTB6","grey"
"4391","C14orf119","yellow"
"4392","NEU1","turquoise"
"4393","OPA3","grey"
"4394","KCNN4","grey"
"4395","OXR1","grey"
"4396","PPP1R7","turquoise"
"4397","RUVBL2","magenta"
"4398","TBC1D1","blue"
"4399","VSX1","grey"
"4400","RAB11FIP4","grey"
"4401","AP1G1","yellow"
"4402","LRRCC1","grey"
"4403","RNF157","turquoise"
"4404","TPCN1","grey"
"4405","PHC2","green"
"4406","OSBPL11","grey"
"4407","TNFRSF21","turquoise"
"4408","RPL17","grey"
"4409","COASY","yellow"
"4410","LOH12CR2","grey"
"4411","DDX42","grey"
"4412","EIF2AK2","grey"
"4413","WASF2","grey"
"4414","CDCA8","grey"
"4415","TAF15","grey"
"4416","CBX7","turquoise"
"4417","FUCA1","grey"
"4418","SPRY3","yellow"
"4419","LRRC47","turquoise"
"4420","ILK","brown"
"4421","CCT4","purple"
"4422","SLC26A11","purple"
"4423","MST1","grey"
"4424","TMEM18","grey"
"4425","MRPL54","red"
"4426","ATP5E","grey"
"4427","SNRPF","grey"
"4428","ZNF251","turquoise"
"4429","IL11","grey"
"4430","ABI2","turquoise"
"4431","CTPS","grey"
"4432","HEXIM2","magenta"
"4433","SFT2D2","blue"
"4434","CXXC4","grey"
"4435","PNRC2","blue"
"4436","TATDN1","grey"
"4437","MAN2B2","grey"
"4438","YBX1","blue"
"4439","B3GAT2","grey"
"4440","RSU1","green"
"4441","RPN1","yellow"
"4442","RAB6C","turquoise"
"4443","MYLK2","turquoise"
"4444","C19orf42","grey"
"4445","SDCBP","blue"
"4446","NMD3","grey"
"4447","TRERF1","grey"
"4448","CXXC5","turquoise"
"4449","LUZP2","grey"
"4450","C1orf123","grey"
"4451","C9orf82","grey"
"4452","C18orf19","grey"
"4453","EVL","grey"
"4454","MED19","turquoise"
"4455","ZNF589","grey"
"4456","MGAT3","grey"
"4457","SREBF2","grey"
"4458","PAOX","grey"
"4459","POMT2","brown"
"4460","RUFY2","grey"
"4461","RALBP1","grey"
"4462","RBM11","grey"
"4463","GPHB5","grey"
"4464","ORMDL2","grey"
"4465","GFOD2","yellow"
"4466","TUBB","grey"
"4467","PEX12","brown"
"4468","SCP2","blue"
"4469","CKAP2","grey"
"4470","FRMD5","grey"
"4471","PTPN23","yellow"
"4472","YARS2","grey"
"4473","ALDH5A1","turquoise"
"4474","WIPI2","red"
"4475","ARID1B","grey"
"4476","CENPC1","brown"
"4477","CCDC28B","grey"
"4478","HIST1H2BF","grey"
"4479","STAM2","blue"
"4480","ZFYVE20","grey"
"4481","PYY2","grey"
"4482","REPS1","turquoise"
"4483","SH3KBP1","grey"
"4484","KCTD9","grey"
"4485","TFB2M","red"
"4486","ATP6V1C1","red"
"4487","CYB5B","grey"
"4488","ZCCHC2","grey"
"4489","MTR","turquoise"
"4490","NDUFA6","turquoise"
"4491","PCSK4","yellow"
"4492","FGD1","yellow"
"4493","MARCH5","grey"
"4494","CCM2","turquoise"
"4495","NUPL2","turquoise"
"4496","RHEB","turquoise"
"4497","KCTD17","pink"
"4498","PSMC3","turquoise"
"4499","MTIF2","turquoise"
"4500","ZNF175","blue"
"4501","ZNF484","grey"
"4502","FZR1","brown"
"4503","YWHAQ","turquoise"
"4504","LRP1","grey"
"4505","SLC19A1","grey"
"4506","POLE4","grey"
"4507","GPR20","grey"
"4508","TRMT12","pink"
"4509","ATP5G2","grey"
"4510","METTL6","turquoise"
"4511","SRGAP2","grey"
"4512","IGSF1","grey"
"4513","MACF1","grey"
"4514","KIAA1704","turquoise"
"4515","XPC","grey"
"4516","BAHD1","yellow"
"4517","HCST","grey"
"4518","EIF2B2","grey"
"4519","LYPD3","grey"
"4520","PSMC6","turquoise"
"4521","NT5C3","turquoise"
"4522","TFCP2","turquoise"
"4523","PPTC7","grey"
"4524","C6orf168","grey"
"4525","SSX2IP","grey"
"4526","RBM19","brown"
"4527","ZNF10","turquoise"
"4528","LIN9","blue"
"4529","SORBS2","turquoise"
"4530","APBB3","turquoise"
"4531","C1orf112","grey"
"4532","YIPF2","grey"
"4533","KIAA0317","turquoise"
"4534","MAP2K4","turquoise"
"4535","DCUN1D5","red"
"4536","GLS","turquoise"
"4537","CPSF6","grey"
"4538","ING3","turquoise"
"4539","GBE1","grey"
"4540","EMG1","grey"
"4541","PAFAH1B3","grey"
"4542","NCOR2","grey"
"4543","NUP107","grey"
"4544","SENP6","grey"
"4545","C6orf35","turquoise"
"4546","PSEN2","turquoise"
"4547","ESRRA","grey"
"4548","DHX33","grey"
"4549","SLC35F3","turquoise"
"4550","CBX1","turquoise"
"4551","COBL","grey"
"4552","LRRC27","grey"
"4553","EIF5","grey"
"4554","MAP2K3","grey"
"4555","SPACA3","grey"
"4556","SEC61A1","green"
"4557","STARD3NL","turquoise"
"4558","MRPL13","grey"
"4559","IQSEC2","turquoise"
"4560","ZNF644","blue"
"4561","KLF16","grey"
"4562","ACOX1","grey"
"4563","RIC8A","yellow"
"4564","PARVA","grey"
"4565","SCARB2","grey"
"4566","KIAA1919","grey"
"4567","PTPN12","blue"
"4568","PCNA","grey"
"4569","BLZF1","grey"
"4570","ST5","grey"
"4571","PLRG1","turquoise"
"4572","FANCM","grey"
"4573","RFNG","grey"
"4574","UBE2N","turquoise"
"4575","COX6B1","turquoise"
"4576","STRAP","turquoise"
"4577","SEC23IP","grey"
"4578","LMTK3","grey"
"4579","TOMM40L","red"
"4580","KLC2","grey"
"4581","DICER1","blue"
"4582","C20orf108","grey"
"4583","NMT1","grey"
"4584","DCTN3","magenta"
"4585","PAX8","grey"
"4586","GLB1","brown"
"4587","DEK","blue"
"4588","ATXN7L2","grey"
"4589","COG8","turquoise"
"4590","ULK3","grey"
"4591","BCKDHA","grey"
"4592","RG9MTD2","grey"
"4593","AMPD2","yellow"
"4594","MTFR1","grey"
"4595","BCLAF1","grey"
"4596","SCYL2","green"
"4597","GSTO1","turquoise"
"4598","TIPRL","grey"
"4599","CCDC17","grey"
"4600","PFAS","turquoise"
"4601","CELSR3","brown"
"4602","PLEKHM1","brown"
"4603","PSMD9","grey"
"4604","NISCH","brown"
"4605","CAMK2N2","grey"
"4606","EIF2C3","grey"
"4607","HCCS","turquoise"
"4608","PACS2","brown"
"4609","ZNF346","grey"
"4610","GLTSCR1","brown"
"4611","PPP1R3E","grey"
"4612","ACPL2","grey"
"4613","GRINA","turquoise"
"4614","CASC1","grey"
"4615","TMED3","grey"
"4616","JAG1","grey"
"4617","PLCG1","green"
"4618","CPT1C","grey"
"4619","SENP5","grey"
"4620","ZCCHC8","brown"
"4621","NUPL1","grey"
"4622","TMEM41B","grey"
"4623","ARFGAP3","grey"
"4624","GADD45GIP1","yellow"
"4625","PMM1","red"
"4626","DDX52","grey"
"4627","ELMO2","turquoise"
"4628","C10orf46","turquoise"
"4629","FARP2","grey"
"4630","WDR18","turquoise"
"4631","NOL8","grey"
"4632","GGCX","grey"
"4633","ADRA1D","grey"
"4634","RREB1","grey"
"4635","LSM6","grey"
"4636","C1orf201","grey"
"4637","TACC1","grey"
"4638","MRPL34","grey"
"4639","MCF2","turquoise"
"4640","NUP98","brown"
"4641","PTEN","grey"
"4642","CAMTA2","turquoise"
"4643","ICA1","grey"
"4644","PRIM1","grey"
"4645","OR4D2","grey"
"4646","CNOT6L","grey"
"4647","CDH2","turquoise"
"4648","CCDC76","grey"
"4649","RCBTB2","grey"
"4650","ABCG4","grey"
"4651","SMPDL3A","grey"
"4652","SNRPA1","turquoise"
"4653","FHOD3","red"
"4654","SIRT2","yellow"
"4655","RAB21","grey"
"4656","TMEM22","grey"
"4657","IKBKB","blue"
"4658","NFX1","grey"
"4659","SUMO1","turquoise"
"4660","MTERFD2","turquoise"
"4661","GFM2","grey"
"4662","PCBP4","grey"
"4663","THAP10","grey"
"4664","TIRAP","turquoise"
"4665","UBE2B","turquoise"
"4666","KRTAP13-4","grey"
"4667","WWP2","grey"
"4668","ASF1A","blue"
"4669","ATP6V1D","turquoise"
"4670","EXOSC3","grey"
"4671","SLC22A18","turquoise"
"4672","GLIS1","grey"
"4673","SLC4A1AP","turquoise"
"4674","GPX5","grey"
"4675","VAPB","pink"
"4676","ALDH1L1","blue"
"4677","C14orf169","red"
"4678","ZFP91","grey"
"4679","ZADH2","turquoise"
"4680","TANK","grey"
"4681","POLD1","brown"
"4682","KCNJ14","turquoise"
"4683","GGT1","grey"
"4684","C15orf38","grey"
"4685","KRTAP4-12","grey"
"4686","CLK3","green"
"4687","MINA","grey"
"4688","SDHB","turquoise"
"4689","PRAM1","black"
"4690","KCND3","grey"
"4691","MRPL50","grey"
"4692","HDAC8","grey"
"4693","MPDU1","yellow"
"4694","PACSIN3","grey"
"4695","RBKS","grey"
"4696","ARHGEF17","brown"
"4697","SLC5A12","grey"
"4698","ZFX","grey"
"4699","RAC1","turquoise"
"4700","OGFOD1","red"
"4701","FLYWCH1","green"
"4702","CTBP2","brown"
"4703","PAIP1","turquoise"
"4704","LRRC23","grey"
"4705","ZMAT2","turquoise"
"4706","GCC1","brown"
"4707","NDUFS3","turquoise"
"4708","DIXDC1","grey"
"4709","ST7","grey"
"4710","MBD2","grey"
"4711","ACOX3","grey"
"4712","MRPL55","turquoise"
"4713","JAKMIP2","grey"
"4714","LRP12","grey"
"4715","LRRC6","grey"
"4716","GAMT","red"
"4717","TLE1","brown"
"4718","SBNO1","grey"
"4719","SDHA","turquoise"
"4720","WAC","yellow"
"4721","CLCC1","turquoise"
"4722","RNF41","turquoise"
"4723","PRR13","grey"
"4724","RPS7","grey"
"4725","SLC23A2","grey"
"4726","CDKL3","grey"
"4727","SDCCAG3","brown"
"4728","C20orf29","turquoise"
"4729","C9orf25","red"
"4730","DERL1","grey"
"4731","REV3L","blue"
"4732","NUDT16L1","pink"
"4733","KLF7","grey"
"4734","PPP1CC","green"
"4735","C10orf12","grey"
"4736","RPL10","grey"
"4737","H2AFV","brown"
"4738","AZIN1","turquoise"
"4739","PEX5L","grey"
"4740","CASP3","grey"
"4741","COPS5","turquoise"
"4742","PLEKHA3","yellow"
"4743","FBXL3","blue"
"4744","STK4","blue"
"4745","VPS26A","turquoise"
"4746","HIST1H3I","grey"
"4747","YIPF6","grey"
"4748","PHF6","blue"
"4749","HMG20B","green"
"4750","ACOT9","blue"
"4751","ST3GAL3","turquoise"
"4752","CEP70","green"
"4753","MAGED1","turquoise"
"4754","CRLF3","grey"
"4755","AMDHD2","turquoise"
"4756","AIG1","turquoise"
"4757","FAM108A1","grey"
"4758","TMEM106B","blue"
"4759","AMD1","grey"
"4760","DCPS","grey"
"4761","FXR1","purple"
"4762","NACA","grey"
"4763","GART","turquoise"
"4764","DNAJB11","grey"
"4765","CHD8","grey"
"4766","ATP2C1","purple"
"4767","CNOT6","blue"
"4768","GTPBP1","grey"
"4769","MCF2L","grey"
"4770","APITD1","grey"
"4771","MIF","grey"
"4772","RABEPK","turquoise"
"4773","VCP","grey"
"4774","ZNF583","grey"
"4775","FAM76A","grey"
"4776","CSNK2A1","turquoise"
"4777","PIWIL4","grey"
"4778","DBT","grey"
"4779","SNORA70","grey"
"4780","CORO1C","grey"
"4781","INPP1","grey"
"4782","RNF13","blue"
"4783","ATXN10","turquoise"
"4784","MMRN2","grey"
"4785","CLASP1","grey"
"4786","H3F3A","blue"
"4787","METAP1","turquoise"
"4788","DNAJC19","turquoise"
"4789","NXT1","brown"
"4790","OPLAH","grey"
"4791","CAPZA1","grey"
"4792","TMEM53","turquoise"
"4793","APEH","turquoise"
"4794","DPP8","turquoise"
"4795","SYNJ2BP","grey"
"4796","TSC22D2","grey"
"4797","NEDD4L","grey"
"4798","ERO1L","grey"
"4799","ELAVL3","grey"
"4800","TGDS","grey"
"4801","DACT1","grey"
"4802","RPS13","grey"
"4803","RPS16","grey"
"4804","DNM3","turquoise"
"4805","ZNF573","grey"
"4806","TOP1MT","grey"
"4807","GRIK3","grey"
"4808","RACGAP1","grey"
"4809","EHMT2","grey"
"4810","CHMP1B","grey"
"4811","PHACTR4","grey"
"4812","SEPHS1","turquoise"
"4813","DIAPH3","turquoise"
"4814","CYR61","grey"
"4815","PES1","magenta"
"4816","SLC12A9","brown"
"4817","VPS13A","grey"
"4818","GEMIN7","grey"
"4819","SMG5","brown"
"4820","CACNA2D2","grey"
"4821","ATG9A","yellow"
"4822","ZNF12","grey"
"4823","PFKL","grey"
"4824","C17orf42","grey"
"4825","MRPL20","turquoise"
"4826","PDPK1","grey"
"4827","ZNF561","grey"
"4828","PPP2R5C","grey"
"4829","RYK","grey"
"4830","UQCRC1","turquoise"
"4831","S100PBP","green"
"4832","TRAPPC6A","turquoise"
"4833","PGM3","blue"
"4834","NUDT19","grey"
"4835","GLCCI1","grey"
"4836","POLDIP3","green"
"4837","RBM27","grey"
"4838","UBE2S","red"
"4839","RPP25","magenta"
"4840","NUP188","green"
"4841","PPAPDC3","pink"
"4842","VEZT","turquoise"
"4843","C11orf30","blue"
"4844","C12orf45","grey"
"4845","GSTM5","grey"
"4846","ARID2","grey"
"4847","COMMD8","turquoise"
"4848","PXMP2","grey"
"4849","ATP5I","grey"
"4850","CERK","grey"
"4851","SRA1","turquoise"
"4852","ZNF271","grey"
"4853","SLC27A5","grey"
"4854","CASC4","grey"
"4855","SMCR7","turquoise"
"4856","ZNF607","grey"
"4857","NIP7","turquoise"
"4858","GPR153","grey"
"4859","UXS1","turquoise"
"4860","HECA","grey"
"4861","RAB6A","turquoise"
"4862","TRIM41","grey"
"4863","TOPORS","brown"
"4864","CASKIN1","grey"
"4865","RPS19BP1","yellow"
"4866","CAMKK1","grey"
"4867","WAPAL","blue"
"4868","NPHP4","grey"
"4869","CHRD","grey"
"4870","NDEL1","turquoise"
"4871","NUP160","grey"
"4872","UTP14C","blue"
"4873","FOXE3","grey"
"4874","NEK11","grey"
"4875","ELAC2","grey"
"4876","TRMT1","brown"
"4877","RPL18A","grey"
"4878","UPF3A","grey"
"4879","C6orf72","grey"
"4880","BAG1","turquoise"
"4881","SYT5","red"
"4882","WDR73","grey"
"4883","PRDX4","grey"
"4884","GRID2","grey"
"4885","VPS41","turquoise"
"4886","C1orf9","grey"
"4887","TAOK1","grey"
"4888","NBN","grey"
"4889","NRBF2","red"
"4890","DDX55","grey"
"4891","ARHGEF12","grey"
"4892","HMGN1","grey"
"4893","CDS2","grey"
"4894","KCNJ12","grey"
"4895","SLK","grey"
"4896","ANGEL1","grey"
"4897","HMOX2","turquoise"
"4898","ZNF143","brown"
"4899","STAC2","grey"
"4900","CKAP4","turquoise"
"4901","KIAA0528","grey"
"4902","B4GALNT1","grey"
"4903","C14orf142","yellow"
"4904","UPF3B","grey"
"4905","MGAT4B","turquoise"
"4906","ASCC3","blue"
"4907","ZFYVE28","grey"
"4908","RIPK2","grey"
"4909","MATR3","grey"
"4910","PPP1CB","grey"
"4911","FECH","turquoise"
"4912","FBXW9","turquoise"
"4913","IFNGR2","grey"
"4914","HCP5","grey"
"4915","RNF6","grey"
"4916","MAPK14","grey"
"4917","ASGR1","grey"
"4918","CUL4B","grey"
"4919","TMLHE","turquoise"
"4920","VTI1A","grey"
"4921","PEX16","turquoise"
"4922","PDE4B","grey"
"4923","MON2","grey"
"4924","WWC3","blue"
"4925","POLR3B","turquoise"
"4926","TRAF7","green"
"4927","IFT57","turquoise"
"4928","THADA","grey"
"4929","NFKB1","blue"
"4930","GPD2","grey"
"4931","GMPS","grey"
"4932","C6orf211","grey"
"4933","BCL2L12","brown"
"4934","PABPN1","grey"
"4935","NUDT9","purple"
"4936","GRPEL2","turquoise"
