"","CorrAge","PvalAge"
"FGF1",0.166065281576042,2.52728942058839e-05
"SOX9",0.212161683105854,6.44977586124574e-08
"CBX6",-0.2358015298999,1.69284789182097e-09
"STOM",0.392807254373462,6.22485138358985e-25
"METTL7A",0.275315642745643,1.52576990020092e-12
"EYA2",0.155189874134494,8.39012035990152e-05
"HCG18",-0.183685240463548,3.06129806533903e-06
"SH3BGRL3",-0.197997540360225,4.71971399869209e-07
"AK1",0.114363124002443,0.00384980436838653
"LRP10",0.252104403411297,1.08308062232888e-10
"ATF4",-0.176920321566967,7.05645489660397e-06
"GDPD1",0.182767490714474,3.43476414330074e-06
"CBX4",-0.600001684692498,1.52311323183017e-63
"FSTL1",0.419745238471787,1.4125857143438e-28
"SRPX",0.272619151185015,2.55778117328742e-12
"LMOD1",0.290239509489817,7.8766278732072e-14
"NPL",0.324293100324699,4.5926041238183e-17
"DEDD2",-0.355692753591066,1.96317114985572e-20
"AGT",0.287748211969995,1.30797467399885e-13
"SEZ6",-0.464481113516616,2.09683930071302e-35
"GABRE",0.229109833683349,4.94270730767997e-09
"HLA-B",0.37003522631965,4.19935486980711e-22
"TNNI3",-0.349365129744806,1.00703427249671e-19
"ITIH5",0.243787277316584,4.51370367113301e-10
"SLC25A23",-0.17867228140933,5.70097345502972e-06
"FAM3C",-0.251915068416774,1.11949817393236e-10
"SCN8A",-0.271413720763849,3.21636491285937e-12
"RPL3",0.236383831314336,1.53974695922065e-09
"SH3BGR",-0.138424035806742,0.000458870367422225
"VCX3A",-0.204756682342273,1.85805956620486e-07
"WWTR1",0.264311730387119,1.21229471874279e-11
"EIF4A2",-0.20390679998345,2.09279735949665e-07
"DGCR6",0.335986295179551,2.83273217528893e-18
"SYK",0.139921893456218,0.000397148508801065
"PPP2R1B",0.148292835065722,0.000172528072637484
"GNA13",0.194416214698574,7.63551656377316e-07
"CASP7",0.168493329333703,1.9128609975982e-05
"EMP2",0.220359404976036,1.91044738906661e-08
"FGFR3",0.189592363382527,1.43936780651538e-06
"GNG11",0.342805141622214,5.27689275546181e-19
"RAN",-0.153153065675183,0.000104141801900513
"GNB4",0.147447463462156,0.000188068093184217
"CDC42",-0.27466168449997,1.73034550957139e-12
"HBQ1",-0.362209731091172,3.5051884225278e-21
"ERBB2IP",0.446066243930955,1.80256670347037e-32
"CAMKK2",-0.393903077834149,4.49065449331292e-25
"KALRN",-0.366170914813007,1.20618006089385e-21
"SAMD9L",0.26077446949449,2.31360017707528e-11
"BDH2",0.30015227023005,9.95867848679678e-15
"ARRDC3",0.143426911356861,0.000281653972433632
"GIMAP8",0.373415505260163,1.64905063948398e-22
"LMO4",-0.425090244643307,2.43619598432613e-29
"RAB3C",-0.304772172556936,3.69502671223051e-15
"EPAS1",0.249700042615202,1.6450448299758e-10
"TMEM39A",0.258654808942973,3.3922015671562e-11
"FTH1",0.142828125630088,0.000298849699962605
"PPP1R1C",0.2037523356133,2.13842514580752e-07
"GIMAP4",0.355826827754718,1.89556287593931e-20
"P2RY14",0.293962878318389,3.65660144983764e-14
"UBE2V2",-0.126965084025115,0.00132198389792996
"INPP5D",0.155184970654941,8.39451394157235e-05
"ANKRD18A",-0.164637615273632,2.97161663181038e-05
"SERBP1",0.177695322864605,6.42270475267418e-06
"ACACB",0.374833631532333,1.11044022486586e-22
"TGFB2",0.373584197601495,1.57343705472288e-22
"SCARA3",0.179813345440491,4.95598621330596e-06
"HLA-DMA",0.407278693102582,7.54847033399983e-27
"MAP2",-0.287981066243724,1.247684047214e-13
"C1QTNF4",-0.508418205337705,3.58550944340001e-43
"CHRNA7",-0.207341748626934,1.28988411166985e-07
"DDIT3",-0.233199147201888,2.57799800550489e-09
"TNFRSF10B",0.36961288081473,4.71592609930407e-22
"BACE2",0.121249200634182,0.00217307911559757
"FDFT1",0.256816877723216,4.71386778947331e-11
"ANKRD43",-0.473797244109127,5.85548535349022e-37
"TNFRSF1A",0.261796350869516,1.92146360094087e-11
"CD209",0.151784331348948,0.000120237107768468
"RHOBTB2",-0.31460241365115,4.22295635176162e-16
"FBXL17",-0.177105356662293,6.8999343781648e-06
"NDUFA5",-0.137736102636285,0.000490112631296306
"SLC2A1",0.281553069278801,4.5177114456945e-13
"ADI1",0.194337151871903,7.71626671487148e-07
"LRIG1",0.409820869147375,3.39934224130752e-27
"FANCC",0.109191826607879,0.00580287452496291
"ZNF514",0.217780574546822,2.8158440004535e-08
"DLG3",-0.327943402121686,1.94969944741891e-17
"TBC1D9",-0.351575606132879,5.71226226508309e-20
"DNAH9",0.251253170863182,1.25643849311656e-10
"FLI1",0.273292010356715,2.24961022878086e-12
"RAB7B",-0.359547314036909,7.12010688060508e-21
"TRIB1",-0.159997384888148,4.98391393760584e-05
"KCTD12",0.19371599016493,8.37986754586225e-07
"ABHD12",-0.146989218744041,0.000197031024695741
"KCNJ10",0.24621272104083,2.99291186380291e-10
"RABEP1",-0.116706949049777,0.00317927196921026
"VAMP8",0.319342095898321,1.44118666704436e-16
"AP1S1",-0.36104594348017,4.78191368926986e-21
"CHKB",0.140048255286454,0.000392312298478723
"IQGAP1",0.343424859209209,4.52011263977344e-19
"FBLN5",0.358290748589191,9.92522961603053e-21
"RTP4",0.220019031372156,2.01136147253117e-08
"PTTG1IP",0.400702045976873,5.76014608339284e-26
"TNFAIP3",0.111064014185242,0.00501124622595001
"ARHGAP29",0.295290137420391,2.77392217471947e-14
"RPUSD4",-0.110626461491757,0.00518699267152057
"PLOD2",0.356300856803803,1.67443625618617e-20
"GALNT14",-0.407608427994251,6.8090834317341e-27
"HRK",-0.300711043109971,8.84161029348004e-15
"NTSR2",0.106633504456696,0.00706624900982481
"LST1",0.156741200045863,7.10386082322922e-05
"FNDC5",-0.383341163731218,9.93693397784414e-24
"KIF21B",-0.625366592671684,1.99665885086811e-70
"ACTR3B",-0.597058156055559,8.74838354237304e-63
"TCF15",0.10521658316587,0.00786732842857315
"CMTM3",0.443013573023587,5.3117537823452e-32
"RTN3",-0.137609451332954,0.000496075876542443
"PDGFRB",0.311442025339242,8.55706301935934e-16
"C6orf154",-0.544963532335561,1.49150261411879e-50
"CDH13",-0.416687137145123,3.80722070370345e-28
"SEPT2",0.359871801777174,6.53327209056499e-21
"TCEA3",0.261608043132488,1.98848040170975e-11
"GPD1",-0.13653522779871,0.000549437181641852
"GAL",0.106979846130647,0.00688190654125328
"NETO2",-0.525735128202648,1.47615225129896e-46
"NET1",0.106089282087201,0.00736486063478208
"PNRC1",0.25721538078373,4.3902537666243e-11
"A2ML1",0.26634970065552,8.31747866158318e-12
"PPP2R2C",-0.236297031025807,1.56168340364085e-09
"STEAP3",0.326626342601147,2.6595172218459e-17
"CCDC66",0.191890205848648,1.06631039147057e-06
"TSC22D3",0.253168675129788,8.98892705625683e-11
"RGS5",0.15062763021689,0.000135634975524676
"RAPGEF4",-0.125044611417154,0.00156579665357606
"ARHGAP20",-0.355373186373043,2.13405616215468e-20
"ZBTB1",0.174818829847155,9.0891467360535e-06
"RPL7A",0.10466477418152,0.00820063859042224
"IL13RA1",0.449883284538345,4.59503722847434e-33
"CPEB1",-0.487691285065462,2.28679826579803e-39
"ERBB2",0.237951678829834,1.19141551088577e-09
"CAPG",0.404120044230583,2.01466959703006e-26
"ACP5",0.324040173631067,4.87140779597499e-17
"GNB5",-0.233488578569526,2.46078532519019e-09
"COPZ2",0.515775411320638,1.38038131221494e-44
"ANGPTL2",-0.150523179175941,0.000137113077895056
"ST8SIA5",-0.225859009656587,8.22072698511273e-09
"GPT2",0.217731822074989,2.83644025128973e-08
"FHL2",-0.352644765466756,4.33518982397784e-20
"SESN3",-0.271311029670409,3.27958646614038e-12
"MAOB",0.39060065641903,1.1969944443015e-24
"C6orf57",-0.208685081755809,1.06506289830632e-07
"FAHD1",-0.261971452665736,1.86112931827032e-11
"WSB2",-0.47557469158761,2.92144661312829e-37
"HEBP2",0.118629117185758,0.00271064472807836
"CARHSP1",0.159437200738576,5.29988072227626e-05
"ITPR3",0.259377572004294,2.97838566627798e-11
"REEP6",-0.155640296209434,7.99565502697838e-05
"BBC3",-0.224275612604024,1.05032132476112e-08
"CLEC4G",-0.352914077699514,4.04351674826629e-20
"TFRC",0.268810203689364,5.25519040084609e-12
"PRKCD",-0.430351627343288,4.18678988457208e-30
"COL9A1",-0.242761343947382,5.36335716967514e-10
"MTCH1",-0.322497868237665,6.96964335719469e-17
"IGFBP3",0.164962543227256,2.86441417070182e-05
"ASCL1",0.26524075234272,1.02139964237224e-11
"PCBP2",0.176905727461399,7.06894309139589e-06
"ABTB2",0.143716643606722,0.000273669757941191
"VPS4B",0.131059756154324,0.000914421935388365
"PABPC3",0.165530707793692,2.68572039662368e-05
"SSPN",0.486124071677509,4.32957683211306e-39
"EEF2K",0.305134249761421,3.41621869108614e-15
"RASSF4",0.173670302529394,1.04246788073072e-05
"STMN3",-0.207980362209718,1.17781851530396e-07
"TMEM133",0.215516214720062,3.94306867216404e-08
"GIMAP6",0.244778108539954,3.81828692397963e-10
"CLEC14A",0.242202231413891,5.88998729662567e-10
"THAP6",0.121146508778167,0.00219216285541413
"PPIC",0.35912247209271,7.96765288863364e-21
"SLC39A10",-0.183350516605708,3.19276785465129e-06
"PPAP2C",0.107205531038947,0.00676411565612949
"SFRP1",0.123308547299975,0.00182106815939952
"ACSBG1",0.446773289384685,1.40120893547864e-32
"TBRG1",-0.154579052837244,8.95443634685299e-05
"PFKFB3",0.264660732702941,1.13681009028783e-11
"ATP8A2",-0.341876729037393,6.64987784357757e-19
"MCC",0.326447897588267,2.77345230518586e-17
"TNIP2",0.182950952033964,3.35678363903392e-06
"MYO1F",0.102122151441538,0.00990494846928587
"HTR2A",-0.270554357357379,3.78442317482262e-12
"PLCE1",0.432096065267151,2.31906443715434e-30
"QPCT",-0.298722007522779,1.34880669185329e-14
"MLLT11",-0.357229137436544,1.31254322352243e-20
"FAM18B2",0.118370410901835,0.00276981866715052
"FAM100A",-0.232410197034499,2.92572664193167e-09
"TRIM9",-0.486741104551199,3.36877844438939e-39
"TBC1D7",-0.263857141515757,1.31799627662598e-11
"GNG13",-0.324662308688275,4.21359581126174e-17
"ATP6V0C",-0.523227824743887,4.69306885723922e-46
"RMND5A",-0.10214607129808,0.00988754855489497
"CREB3L1",-0.46520590948404,1.59357649183799e-35
"RGS20",0.207249628007017,1.30687581572422e-07
"NDFIP1",-0.443320097863819,4.76787283411727e-32
"SDC2",0.358624101170568,9.08937906724137e-21
"GDF10",-0.204935262916642,1.81207052274278e-07
"SNCAIP",0.161666973604365,4.14452911993005e-05
"STMN2",-0.356854336615221,1.44828843596926e-20
"SNCA",-0.259605094619035,2.85863566746829e-11
"HOMER1",-0.336370091758353,2.579925396542e-18
"ISOC2",-0.130375206684077,0.000973256069620165
"INSIG1",0.327930842304696,1.95549450169126e-17
"PSD2",0.28347017340451,3.08859475618567e-13
"SORBS1",0.27278088411663,2.48013635388905e-12
"ATP2B4",-0.137649548483598,0.000494180681417315
"HPCAL1",-0.41594555445197,4.83459519164226e-28
"PROS1",0.392879864437534,6.0918385586672e-25
"DHCR7",0.185932348147757,2.3038381761245e-06
"RDH12",-0.384417545220247,7.2847346748696e-24
"TAP1",0.216743681353323,3.28674088047812e-08
"RNASET2",0.18861410174552,1.63366158232627e-06
"PRKX",0.167836732889002,2.06330950132496e-05
"KCNA4",-0.439004157367357,2.16018104768179e-31
"BCKDHB",0.17057501187669,1.50180573689986e-05
"SMN1",-0.118684904621552,0.00269803647508089
"LAMA4",0.447956829292289,9.17950626817724e-33
"LFNG",0.112532557673817,0.00445996887805858
"COL18A1",0.160553622645256,4.68785843433484e-05
"GRIN3A",-0.494837976766319,1.19322053790067e-40
"ANTXR1",0.522060495972878,8.01489554728665e-46
"KIF5A",0.293493552031514,4.03046275389111e-14
"PRR7",-0.30324811881685,5.13467571451278e-15
"CALD1",0.484105654815049,9.80316821575595e-39
"MAF",0.145882214849201,0.000220362365327645
"LONRF2",-0.33028709593815,1.11789135673663e-17
"INHBB",0.375279057120268,9.80342019120367e-23
"HSP90AB1",-0.227131587250603,6.74241120457065e-09
"PLA2G4A",0.1213844875298,0.00214816999958074
"ZFHX2",-0.165190655259948,2.79135637367624e-05
"ALDH4A1",0.168082699755585,2.00567909410302e-05
"LEPROT",0.460548031582201,9.19177106126039e-35
"SCD5",0.14627922522128,0.000211712336867401
"GTF3C4",-0.140620233333264,0.000371100005598038
"C22orf13",0.175906582398342,7.97590125127246e-06
"TOB2",0.189565820579597,1.44433379860427e-06
"PRKCH",0.308450170856513,1.65691332145736e-15
"NMNAT2",-0.369453372690415,4.92693009745312e-22
"ACAA2",0.225838953345411,8.24637413256179e-09
"MLF2",-0.296663186909419,2.08119487874756e-14
"PLA2G7",0.19296841237618,9.25136478151085e-07
"TMSB4X",0.11955675857304,0.00250781624958493
"KCNN3",0.201559854350503,2.89912481636186e-07
"RHOB",0.188425916062083,1.67381634298132e-06
"ZDHHC23",-0.517008779949818,7.93345707094161e-45
"MAP1LC3A",-0.442752653468482,5.82282477447752e-32
"SEC23A",-0.131547497832406,0.000874527837606517
"RNASE1",0.282308100173943,3.89067611178983e-13
"SEC14L2",0.263607029046365,1.37993933234029e-11
"SLC12A5",-0.224486683274742,1.01667630743135e-08
"SOX13",0.123599393356335,0.00177580175304882
"CYBA",0.281656652785801,4.42616273438063e-13
"DLGAP4",-0.618939291776389,1.27056257347882e-68
"LARS",0.173997916013956,1.00257844898012e-05
"ACTA2",-0.115291616407994,0.00357017947023541
"RASA2",0.260335346710895,2.50519111766405e-11
"NOVA2",-0.419128892521397,1.7264560213926e-28
"SRD5A1",-0.424024580828383,3.46729173494227e-29
"STIP1",-0.234998929888233,1.92834146444962e-09
"NRIP3",-0.350413412279081,7.70041105923606e-20
"ZBTB7B",-0.168356011719745,1.94343615439704e-05
"SOX2",0.190380691612766,1.29912457601404e-06
"TDRD10",0.20073521938578,3.24789876143223e-07
"TMC8",-0.102750457870413,0.00945682387401527
"MTUS1",0.212324998092736,6.29825952956167e-08
"MARCH6",0.210681346283266,7.99375362118755e-08
"ATP2B1",-0.229840651594876,4.40387191149945e-09
"C15orf23",-0.173214861725728,1.10044014552431e-05
"TCERG1L",-0.395199638886271,3.04665292578458e-25
"RAPGEF3",0.138299702440417,0.000464376001094367
"PAQR8",0.203281826437275,2.28339742552266e-07
"OSBPL3",-0.452220315255614,1.97297081855681e-33
"ZNF217",0.493553311372649,2.03938312780902e-40
"ELAVL1",0.277125490562114,1.07521985993388e-12
"TM6SF1",-0.153739625177229,9.78850722354182e-05
"DLEU7",-0.508827472917912,2.99754361181402e-43
"IGSF8",-0.397844670105986,1.37334852933614e-25
"LZTS1",-0.257232005284343,4.37723561518903e-11
"C1orf88",0.311772066240943,7.95182531789062e-16
"ANXA5",0.411224821912023,2.18159691080339e-27
"SERPINI1",-0.429577869935131,5.43507958643961e-30
"SLC16A8",-0.43151710909439,2.82247635118092e-30
"LAMA2",0.372990156814216,1.85600635459911e-22
"MMP9",0.136857611603207,0.000532887664923723
"ABHD8",-0.424354688737341,3.10862490389125e-29
"COL23A1",-0.279013010477326,7.44362321885946e-13
"CHDH",0.301585400910346,7.33590155928798e-15
"MAPT",-0.515441980306413,1.6027179109366e-44
"BAMBI",0.33418322329831,4.38707541263829e-18
"ARHGEF10",0.113696505587002,0.00406264768934283
"DYNC1I1",-0.387741785000364,2.77211711456988e-24
"SLC2A8",-0.120938229844365,0.00223133977578923
"PON3",0.179602381084654,5.08631557214075e-06
"FZD1",0.125166416121559,0.00154918324616633
"RALB",-0.208529932283806,1.08895489166291e-07
"GNL3L",0.221313090184925,1.65312794936724e-08
"FAM49A",-0.288302037098042,1.16902330110328e-13
"NFE2L2",0.34896083088045,1.11653000730832e-19
"EEF1A1",0.389363991858948,1.72305395759213e-24
"CDC42SE2",-0.255913150081312,5.53643327719146e-11
"TTC9B",-0.585272497070001,8.02457669858015e-60
"SCN9A",-0.137302789768179,0.000510795407706538
"TM7SF2",-0.140778682958637,0.000365415847244937
"CD47",-0.437634252299904,3.4737452707704e-31
"EEF2",-0.259947195708382,2.68738065197055e-11
"CD55",0.235955589592163,1.65095980595315e-09
"HPRT1",-0.31579911798027,3.22491149332406e-16
"OPRL1",-0.365980500403339,1.27008018598945e-21
"CGNL1",0.349719056424013,9.19919102534105e-20
"PHACTR2",0.434830308349085,9.12319940836667e-31
"CPNE6",-0.217754481497197,2.82684934745076e-08
"SLC2A9",0.187521620082462,1.88034163912507e-06
"FSCN1",-0.405580289120638,1.28136213467896e-26
"RASAL1",-0.510674281967728,1.33181950472511e-43
"KCTD1",-0.357381897873145,1.26088889848776e-20
"RAMP3",0.307058505047601,2.24736221897913e-15
"CYP3A5",0.265501374193037,9.73348612489788e-12
"ZMAT4",-0.326852287081607,2.52184431488308e-17
"NFIX",-0.288275647328782,1.17530285545383e-13
"SHC3",-0.153341260986464,0.000102094454118426
"NPC2",0.548646777631214,2.39002598529955e-51
"SYT6",-0.155770130015144,7.88523951124508e-05
"GOT1",-0.301398733535093,7.63459408174009e-15
"PPP1R9B",-0.295949931737416,2.41666508928901e-14
"ITPR1",0.332356240544169,6.81377117975057e-18
"AKT3",-0.112216734053752,0.00457367287752497
"FBXO34",-0.150939579553789,0.000131309189632309
"HRASLS5",0.11371817892953,0.00405556337141885
"C14orf162",-0.314312437054978,4.50724804898796e-16
"DNAJB14",0.160140464544352,4.90611508737497e-05
"OLFM2",0.1219569378237,0.00204563438840733
"SLC25A27",-0.218473473276501,2.5383132678306e-08
"LOR",-0.320865738244526,1.01590672363977e-16
"SORCS3",-0.2389340761328,1.01360353844538e-09
"ZDHHC2",0.243852237656592,4.46456140769779e-10
"HIVEP2",-0.175294715780859,8.58500696786373e-06
"ATHL1",0.13459782012976,0.000659382443805484
"FABP6",-0.15921957529764,5.4276634262357e-05
"ANG",0.342801086706933,5.28223431449192e-19
"NDUFC2",-0.161941080846129,4.02021536796345e-05
"PARP14",0.23070086075504,3.84248554273463e-09
"OFD1",0.1279641297184,0.0012094559813001
"YWHAH",-0.388231162093354,2.40233408472183e-24
"SACS",0.107771093227524,0.00647683617665707
"CARD9",-0.23892128693535,1.01574322517637e-09
"SQRDL",0.289624460527635,8.93141534907189e-14
"ZNF469",-0.298685444873472,1.35927729519906e-14
"SLC8A2",-0.421989605533024,6.77908092648538e-29
"MEG3",-0.211528208314988,7.07151510249204e-08
"SLC29A1",-0.321294450445275,9.20378024588175e-17
"CLSTN1",-0.15181807702326,0.000119813592917189
"STXBP1",-0.178987363969782,5.48520936533983e-06
"CASP4",0.242245131209363,5.84785785198336e-10
"FGF9",-0.157569778425752,6.49549950431073e-05
"MYO5A",-0.520867324097748,1.38214319222849e-45
"TRPM3",0.399478258018143,8.36561212673805e-26
"GALM",0.209031650515864,1.01350765808324e-07
"CCNB1",-0.204827715606789,1.8396334514589e-07
"HABP4",-0.250828378425603,1.35278921433595e-10
"WDR78",0.134615493634571,0.000658293229407734
"ITPR2",0.457112247123176,3.2906728615269e-34
"C11orf41",-0.537165694940281,6.6839813452057e-49
"CD151",0.133493629985473,0.000730845048805277
"GLRX",-0.121008808516411,0.0022179929159404
"KLF4",0.166477135726721,2.41132060428948e-05
"SPOCK3",0.191457946484985,1.12853000314064e-06
"PFN1",-0.270887913668699,3.5531471496955e-12
"STAT3",0.240054572209213,8.42222502904624e-10
"SMCHD1",0.174426704748089,9.52563693294361e-06
"TRIP6",0.479838675999829,5.41918003426907e-38
"GLIS3",0.208966427309229,1.02302243254096e-07
"IFIH1",0.232926740974993,2.69326028212877e-09
"EFCAB2",0.259905372105447,2.70776727078286e-11
"NME5",-0.139482633543373,0.000414395924772252
"TENC1",0.31939843719645,1.42272167141512e-16
"KCNS3",-0.370853230836245,3.35262720395098e-22
"SYP",-0.627070665626062,6.53108214869181e-71
"PLEKHA7",0.220143603278714,1.97384337797067e-08
"ATP1B3",0.2233544570354,1.21022517056593e-08
"DOK6",-0.502483562202756,4.68504972348952e-42
"ANP32B",0.199374834143527,3.91327878778261e-07
"HRASLS",-0.279779281506732,6.40613528773614e-13
"GJB1",0.12065033817383,0.00228654586009484
"LAMP2",0.352424381733681,4.58922916879643e-20
"CNTNAP2",-0.269546338675051,4.57649846463033e-12
"CHCHD6",-0.428698424371607,7.30557361616886e-30
"ITGAV",0.323013097688273,6.18506503432269e-17
"GOLGA3",-0.204917534397816,1.81658652419302e-07
"TMEM86B",-0.264154268567497,1.24793460336133e-11
"HN1",-0.39206964159561,7.74979378474573e-25
"NKD2",-0.221120282309483,1.70228203192631e-08
"GPC5",0.211337604428914,7.26965976425313e-08
"CTAGE5",0.131106034069054,0.000910565684714205
"RCN1",-0.343842880154681,4.07113749395356e-19
"ADD3",0.569610167233932,4.5549110722695e-56
"BMPR1B",0.243425756912976,4.79696576365116e-10
"PTPN5",-0.268442360018258,5.63026807397987e-12
"NELL2",-0.409868948975606,3.34821632677957e-27
"TMEM38A",-0.368507794225966,6.3833398397605e-22
"ELF1",0.361187149130843,4.60537147521747e-21
"MARK1",-0.357356365946809,1.26938047382545e-20
