"","Module","Gene"
"PNRC1","MsAge7K_00","PNRC1"
"CTSC","MsAge7K_00","CTSC"
"BABAM2","MsAge7K_08","BABAM2"
"RALB","MsAge7K_00","RALB"
"METTL3","MsAge7K_00","METTL3"
"CYP2D6","MsAge7K_00","CYP2D6"
"CYP2D7","MsAge7K_00","CYP2D7"
"MTX1","MsAge7K_00","MTX1"
"MID1IP1","MsAge7K_00","MID1IP1"
"SMC2","MsAge7K_00","SMC2"
"PHTF2","MsAge7K_00","PHTF2"
"SLC9A3R2","MsAge7K_00","SLC9A3R2"
"SMYD4","MsAge7K_00","SMYD4"
"EID2B","MsAge7K_00","EID2B"
"ID2","MsAge7K_00","ID2"
"PIGV","MsAge7K_00","PIGV"
"PLEKHA7","MsAge7K_02","PLEKHA7"
"RBM43","MsAge7K_00","RBM43"
"SELENOM","MsAge7K_00","SELENOM"
"CYTH4","MsAge7K_00","CYTH4"
"TUBB2B","MsAge7K_01","TUBB2B"
"TRPC5","MsAge7K_00","TRPC5"
"HMG20B","MsAge7K_00","HMG20B"
"LZIC","MsAge7K_00","LZIC"
"CNNM4","MsAge7K_00","CNNM4"
"TMEM241","MsAge7K_00","TMEM241"
"ZNF383","MsAge7K_00","ZNF383"
"LCORL","MsAge7K_00","LCORL"
"FAM124A","MsAge7K_02","FAM124A"
"CDH9","MsAge7K_00","CDH9"
"OSBPL3","MsAge7K_00","OSBPL3"
"RETSAT","MsAge7K_00","RETSAT"
"SPAG6","MsAge7K_00","SPAG6"
"WDR41","MsAge7K_00","WDR41"
"CUX1","MsAge7K_02","CUX1"
"MAP3K1","MsAge7K_00","MAP3K1"
"KLF7","MsAge7K_03","KLF7"
"CCNE1","MsAge7K_00","CCNE1"
"SLC35F1","MsAge7K_02","SLC35F1"
"BCL2","MsAge7K_00","BCL2"
"RECK","MsAge7K_00","RECK"
"CHPF2","MsAge7K_00","CHPF2"
"RIOX1","MsAge7K_00","RIOX1"
"TP53INP2","MsAge7K_01","TP53INP2"
"DISP3","MsAge7K_15","DISP3"
"HACD4","MsAge7K_00","HACD4"
"GTPBP10","MsAge7K_00","GTPBP10"
"TAF9","MsAge7K_00","TAF9"
"NDUFA2","MsAge7K_10","NDUFA2"
"LIG3","MsAge7K_00","LIG3"
"RRP15","MsAge7K_00","RRP15"
"C4orf50","MsAge7K_00","C4orf50"
"PPIL1","MsAge7K_00","PPIL1"
"CST3","MsAge7K_00","CST3"
"SEC61G","MsAge7K_10","SEC61G"
"PTPRF","MsAge7K_15","PTPRF"
"NCOR2","MsAge7K_01","NCOR2"
"KSR1","MsAge7K_15","KSR1"
"ID4","MsAge7K_00","ID4"
"GNB1L","MsAge7K_00","GNB1L"
"HDDC2","MsAge7K_00","HDDC2"
"PPP2R1B","MsAge7K_00","PPP2R1B"
"PPARD","MsAge7K_00","PPARD"
"FAM149A","MsAge7K_00","FAM149A"
"TCEAL9","MsAge7K_12","TCEAL9"
"MRPS24","MsAge7K_00","MRPS24"
"C16orf58","MsAge7K_00","C16orf58"
"TCTN1","MsAge7K_00","TCTN1"
"EVC","MsAge7K_00","EVC"
"LTK","MsAge7K_00","LTK"
"RPS6","MsAge7K_12","RPS6"
"ANKS6","MsAge7K_00","ANKS6"
"YARS2","MsAge7K_00","YARS2"
"SNIP1","MsAge7K_00","SNIP1"
"SMPD2","MsAge7K_00","SMPD2"
"GDF10","MsAge7K_00","GDF10"
"AFG1L","MsAge7K_00","AFG1L"
"MTHFD1L","MsAge7K_04","MTHFD1L"
"LDB3","MsAge7K_00","LDB3"
"ARHGAP26","MsAge7K_00","ARHGAP26"
"CXCL12","MsAge7K_00","CXCL12"
"PPIH","MsAge7K_00","PPIH"
"GLB1L","MsAge7K_16","GLB1L"
"CYB5D2","MsAge7K_00","CYB5D2"
"UQCRQ","MsAge7K_00","UQCRQ"
"MAP2K3","MsAge7K_00","MAP2K3"
"DYRK3","MsAge7K_00","DYRK3"
"CCDC74B","MsAge7K_00","CCDC74B"
"CCDC74A","MsAge7K_00","CCDC74A"
"DRAP1","MsAge7K_10","DRAP1"
"ERICH3","MsAge7K_00","ERICH3"
"ZFPL1","MsAge7K_00","ZFPL1"
"SOS1","MsAge7K_03","SOS1"
"BDNF","MsAge7K_00","BDNF"
"IL4","MsAge7K_00","IL4"
"EFEMP2","MsAge7K_00","EFEMP2"
"NDE1","MsAge7K_01","NDE1"
"MED21","MsAge7K_00","MED21"
"ZNF641","MsAge7K_00","ZNF641"
"ZNF382","MsAge7K_00","ZNF382"
"ADGRA2","MsAge7K_07","ADGRA2"
"PNMA3","MsAge7K_00","PNMA3"
"LDLRAD3","MsAge7K_00","LDLRAD3"
"LLPH","MsAge7K_12","LLPH"
"MT-ND1","MsAge7K_00","MT-ND1"
"ELOVL6","MsAge7K_01","ELOVL6"
"SYN3","MsAge7K_00","SYN3"
"BUD13","MsAge7K_00","BUD13"
"OTUD3","MsAge7K_00","OTUD3"
"ZNF48","MsAge7K_00","ZNF48"
"GUSB","MsAge7K_00","GUSB"
"ANKRD16","MsAge7K_17","ANKRD16"
"SFXN2","MsAge7K_00","SFXN2"
"RCC1","MsAge7K_00","RCC1"
"IFNGR1","MsAge7K_00","IFNGR1"
"TTC38","MsAge7K_00","TTC38"
"MSRB3","MsAge7K_00","MSRB3"
"FAM241B","MsAge7K_10","FAM241B"
"TTI2","MsAge7K_00","TTI2"
"ADCY1","MsAge7K_11","ADCY1"
"TMEM206","MsAge7K_00","TMEM206"
"PIGB","MsAge7K_00","PIGB"
"NEURL1B","MsAge7K_00","NEURL1B"
"RWDD2B","MsAge7K_00","RWDD2B"
"DBX2","MsAge7K_16","DBX2"
"ZNF713","MsAge7K_00","ZNF713"
"QTRT1","MsAge7K_00","QTRT1"
"RPL14","MsAge7K_12","RPL14"
"TMEM159","MsAge7K_00","TMEM159"
"METTL4","MsAge7K_00","METTL4"
"DGKQ","MsAge7K_03","DGKQ"
"RXRA","MsAge7K_05","RXRA"
"TMEM143","MsAge7K_00","TMEM143"
"CCDC112","MsAge7K_00","CCDC112"
"AAAS","MsAge7K_00","AAAS"
"GLI3","MsAge7K_00","GLI3"
"NARS2","MsAge7K_00","NARS2"
"MAN2B2","MsAge7K_00","MAN2B2"
"TPGS1","MsAge7K_00","TPGS1"
"TSFM","MsAge7K_00","TSFM"
"NSMCE1","MsAge7K_10","NSMCE1"
"FUT9","MsAge7K_02","FUT9"
"TPMT","MsAge7K_00","TPMT"
"MACROD2","MsAge7K_08","MACROD2"
"DNAAF5","MsAge7K_00","DNAAF5"
"NECTIN1","MsAge7K_15","NECTIN1"
"U2AF1L4","MsAge7K_00","U2AF1L4"
"OFD1","MsAge7K_00","OFD1"
"COQ8B","MsAge7K_00","COQ8B"
"PDCD2L","MsAge7K_00","PDCD2L"
"ERMARD","MsAge7K_00","ERMARD"
"FUOM","MsAge7K_00","FUOM"
"RBAK","MsAge7K_00","RBAK"
"SYT4","MsAge7K_00","SYT4"
"BHLHE22","MsAge7K_11","BHLHE22"
"TST","MsAge7K_00","TST"
"HLF","MsAge7K_02","HLF"
"GPN3","MsAge7K_00","GPN3"
"SIRT6","MsAge7K_00","SIRT6"
"HACL1","MsAge7K_00","HACL1"
"PGM2","MsAge7K_00","PGM2"
"KDELR2","MsAge7K_00","KDELR2"
"KIT","MsAge7K_05","KIT"
"PDIA4","MsAge7K_00","PDIA4"
"MAP3K13","MsAge7K_00","MAP3K13"
"PKDCC","MsAge7K_00","PKDCC"
"GABRA5","MsAge7K_00","GABRA5"
"ARL6IP6","MsAge7K_00","ARL6IP6"
"LRRC45","MsAge7K_00","LRRC45"
"JADE2","MsAge7K_02","JADE2"
"ZNF516","MsAge7K_00","ZNF516"
"KCNK1","MsAge7K_01","KCNK1"
"HMGN3","MsAge7K_00","HMGN3"
"HACD1","MsAge7K_01","HACD1"
"RAB26","MsAge7K_05","RAB26"
"MPLKIP","MsAge7K_00","MPLKIP"
"TVP23A","MsAge7K_00","TVP23A"
"KCNJ4","MsAge7K_00","KCNJ4"
"GAD2","MsAge7K_06","GAD2"
"PAXX","MsAge7K_00","PAXX"
"SELENOO","MsAge7K_00","SELENOO"
"EMX2","MsAge7K_00","EMX2"
"CRTAC1","MsAge7K_05","CRTAC1"
"CEP290","MsAge7K_00","CEP290"
"TWISTNB","MsAge7K_00","TWISTNB"
"STAT5B","MsAge7K_00","STAT5B"
"SLC35B2","MsAge7K_01","SLC35B2"
"HSPH1","MsAge7K_00","HSPH1"
"PRXL2B","MsAge7K_00","PRXL2B"
"SSBP1","MsAge7K_00","SSBP1"
"SLC19A1","MsAge7K_00","SLC19A1"
"TOR3A","MsAge7K_00","TOR3A"
"GAB2","MsAge7K_00","GAB2"
"GPR61","MsAge7K_00","GPR61"
"EFCAB2","MsAge7K_00","EFCAB2"
"PRCP","MsAge7K_00","PRCP"
"NR1H2","MsAge7K_00","NR1H2"
"GPX1","MsAge7K_00","GPX1"
"RAP1A","MsAge7K_01","RAP1A"
"NDUFS6","MsAge7K_10","NDUFS6"
"ADRA2C","MsAge7K_00","ADRA2C"
"MRPS21","MsAge7K_10","MRPS21"
"ACYP2","MsAge7K_00","ACYP2"
"SLC22A5","MsAge7K_00","SLC22A5"
"ZNF358","MsAge7K_00","ZNF358"
"MRRF","MsAge7K_00","MRRF"
"PALD1","MsAge7K_00","PALD1"
"TMA16","MsAge7K_00","TMA16"
"SMYD3","MsAge7K_08","SMYD3"
"DSEL","MsAge7K_00","DSEL"
"OPTN","MsAge7K_00","OPTN"
"MTERF4","MsAge7K_00","MTERF4"
"EMB","MsAge7K_00","EMB"
"GLB1","MsAge7K_00","GLB1"
"HIPK4","MsAge7K_00","HIPK4"
"MAP3K11","MsAge7K_00","MAP3K11"
"NDUFB6","MsAge7K_00","NDUFB6"
"CBR4","MsAge7K_00","CBR4"
"COX10","MsAge7K_00","COX10"
"TRIQK","MsAge7K_00","TRIQK"
"CELF6","MsAge7K_05","CELF6"
"OCLN","MsAge7K_01","OCLN"
"AUTS2","MsAge7K_08","AUTS2"
"MT-ND4","MsAge7K_00","MT-ND4"
"MSANTD3","MsAge7K_00","MSANTD3"
"CCDC148","MsAge7K_00","CCDC148"
"CNTN2","MsAge7K_09","CNTN2"
"TRIM56","MsAge7K_00","TRIM56"
"STN1","MsAge7K_00","STN1"
"KRTCAP2","MsAge7K_00","KRTCAP2"
"PLCD4","MsAge7K_00","PLCD4"
"UTRN","MsAge7K_03","UTRN"
"TRMT10A","MsAge7K_00","TRMT10A"
"RASL11B","MsAge7K_00","RASL11B"
"NPEPL1","MsAge7K_00","NPEPL1"
"DNAJC24","MsAge7K_00","DNAJC24"
"NSUN5","MsAge7K_00","NSUN5"
"ZNF787","MsAge7K_00","ZNF787"
"ZNF286A","MsAge7K_00","ZNF286A"
"ZNF286B","MsAge7K_00","ZNF286B"
"SCNM1","MsAge7K_00","SCNM1"
"SOX12","MsAge7K_00","SOX12"
"MAGI3","MsAge7K_00","MAGI3"
"CAMK1G","MsAge7K_00","CAMK1G"
"SLC46A1","MsAge7K_00","SLC46A1"
"MRPL21","MsAge7K_00","MRPL21"
"ZNF513","MsAge7K_00","ZNF513"
"PIK3C2B","MsAge7K_00","PIK3C2B"
"SMIM19","MsAge7K_00","SMIM19"
"CCDC82","MsAge7K_00","CCDC82"
"ATF1","MsAge7K_00","ATF1"
"RNF182","MsAge7K_00","RNF182"
"SLC25A30","MsAge7K_00","SLC25A30"
"OXNAD1","MsAge7K_00","OXNAD1"
"NATD1","MsAge7K_01","NATD1"
"GRHPR","MsAge7K_00","GRHPR"
"PGAP2","MsAge7K_00","PGAP2"
"DPH1","MsAge7K_00","DPH1"
"SNRPC","MsAge7K_00","SNRPC"
"EMP2","MsAge7K_00","EMP2"
"OSBPL5","MsAge7K_00","OSBPL5"
"MMACHC","MsAge7K_00","MMACHC"
"GABRB2","MsAge7K_03","GABRB2"
"ZNF341","MsAge7K_00","ZNF341"
"ADCK5","MsAge7K_00","ADCK5"
"ASAP1","MsAge7K_02","ASAP1"
"TRIL","MsAge7K_00","TRIL"
"GRIN3A","MsAge7K_05","GRIN3A"
"METTL27","MsAge7K_00","METTL27"
"CDK2AP1","MsAge7K_00","CDK2AP1"
"SEC11C","MsAge7K_00","SEC11C"
"USP35","MsAge7K_02","USP35"
"SPOCK3","MsAge7K_00","SPOCK3"
"HTR1A","MsAge7K_00","HTR1A"
"APIP","MsAge7K_00","APIP"
"GAR1","MsAge7K_00","GAR1"
"GLRX","MsAge7K_00","GLRX"
"STAT2","MsAge7K_04","STAT2"
"MAP3K5","MsAge7K_00","MAP3K5"
"RPRD1B","MsAge7K_00","RPRD1B"
"SLC25A38","MsAge7K_00","SLC25A38"
"DCLRE1C","MsAge7K_00","DCLRE1C"
"PRDM8","MsAge7K_00","PRDM8"
"ABCA1","MsAge7K_00","ABCA1"
"RNPEPL1","MsAge7K_00","RNPEPL1"
"AP4M1","MsAge7K_00","AP4M1"
"SF3B5","MsAge7K_00","SF3B5"
"ZNF830","MsAge7K_00","ZNF830"
"PML","MsAge7K_00","PML"
"ZBTB5","MsAge7K_00","ZBTB5"
"NRBP2","MsAge7K_17","NRBP2"
"NCAN","MsAge7K_01","NCAN"
"POLR2J","MsAge7K_00","POLR2J"
"GORAB","MsAge7K_00","GORAB"
"SNRPD1","MsAge7K_00","SNRPD1"
"C11orf24","MsAge7K_00","C11orf24"
"KCNJ6","MsAge7K_11","KCNJ6"
"IGFBP5","MsAge7K_00","IGFBP5"
"ENTPD1","MsAge7K_00","ENTPD1"
"TTC28","MsAge7K_01","TTC28"
"NASP","MsAge7K_00","NASP"
"RIF1","MsAge7K_00","RIF1"
"DTX2","MsAge7K_00","DTX2"
"COMMD9","MsAge7K_00","COMMD9"
"B4GALT7","MsAge7K_00","B4GALT7"
"PGLS","MsAge7K_00","PGLS"
"NTNG2","MsAge7K_00","NTNG2"
"SLX4","MsAge7K_00","SLX4"
"PROZ","MsAge7K_00","PROZ"
"AGTRAP","MsAge7K_00","AGTRAP"
"C12orf66","MsAge7K_00","C12orf66"
"PRRG3","MsAge7K_02","PRRG3"
"CREM","MsAge7K_00","CREM"
"C19orf44","MsAge7K_00","C19orf44"
"TMEM106C","MsAge7K_00","TMEM106C"
"TBCC","MsAge7K_00","TBCC"
"SETD6","MsAge7K_10","SETD6"
"ZC3H3","MsAge7K_00","ZC3H3"
"NGEF","MsAge7K_02","NGEF"
"TUNAR","MsAge7K_01","TUNAR"
"NIPSNAP3A","MsAge7K_00","NIPSNAP3A"
"NIPSNAP3B","MsAge7K_00","NIPSNAP3B"
"PCID2","MsAge7K_00","PCID2"
"HMBS","MsAge7K_00","HMBS"
"RAB2B","MsAge7K_00","RAB2B"
"ERCC8","MsAge7K_00","ERCC8"
"RHBDD3","MsAge7K_00","RHBDD3"
"PCDH8","MsAge7K_00","PCDH8"
"GALNT10","MsAge7K_00","GALNT10"
"NFYA","MsAge7K_00","NFYA"
"VAX2","MsAge7K_00","VAX2"
"AMER1","MsAge7K_00","AMER1"
"SIPA1L3","MsAge7K_11","SIPA1L3"
"TMEM81","MsAge7K_00","TMEM81"
"PLA2G6","MsAge7K_00","PLA2G6"
"DHCR7","MsAge7K_00","DHCR7"
"CACNG8","MsAge7K_00","CACNG8"
"MBD6","MsAge7K_00","MBD6"
"POLR2H","MsAge7K_00","POLR2H"
"TMED3","MsAge7K_00","TMED3"
"RPP30","MsAge7K_00","RPP30"
"HCN3","MsAge7K_00","HCN3"
"LMBR1L","MsAge7K_00","LMBR1L"
"TCEAL8","MsAge7K_00","TCEAL8"
"DPYSL2","MsAge7K_00","DPYSL2"
"SH3GL1","MsAge7K_01","SH3GL1"
"NGDN","MsAge7K_00","NGDN"
"RBMS2","MsAge7K_00","RBMS2"
"HMGCLL1","MsAge7K_00","HMGCLL1"
"MYLIP","MsAge7K_00","MYLIP"
"CMPK2","MsAge7K_00","CMPK2"
"TAF6L","MsAge7K_00","TAF6L"
"GPATCH2","MsAge7K_00","GPATCH2"
"EPHB3","MsAge7K_00","EPHB3"
"LRP1B","MsAge7K_08","LRP1B"
"NUCB2","MsAge7K_00","NUCB2"
"RYR3","MsAge7K_03","RYR3"
"PLCB1","MsAge7K_08","PLCB1"
"H2AFY2","MsAge7K_00","H2AFY2"
"RTN4RL2","MsAge7K_00","RTN4RL2"
"POMT1","MsAge7K_00","POMT1"
"CNTRL","MsAge7K_01","CNTRL"
"SPTBN2","MsAge7K_03","SPTBN2"
"ATP5MF","MsAge7K_10","ATP5MF"
"POLD2","MsAge7K_00","POLD2"
"KIAA1143","MsAge7K_00","KIAA1143"
"ITGBL1","MsAge7K_05","ITGBL1"
"YPEL1","MsAge7K_00","YPEL1"
"SARS2","MsAge7K_00","SARS2"
"RGS4","MsAge7K_02","RGS4"
"HDAC8","MsAge7K_00","HDAC8"
"PHF1","MsAge7K_00","PHF1"
"DCP1B","MsAge7K_00","DCP1B"
"TET2","MsAge7K_03","TET2"
"KIF6","MsAge7K_00","KIF6"
"HNRNPAB","MsAge7K_00","HNRNPAB"
"PSMG2","MsAge7K_00","PSMG2"
"EHBP1L1","MsAge7K_00","EHBP1L1"
"GTF2H4","MsAge7K_00","GTF2H4"
"HTRA2","MsAge7K_16","HTRA2"
"PKNOX2","MsAge7K_02","PKNOX2"
"NTAN1","MsAge7K_00","NTAN1"
"ZSWIM7","MsAge7K_00","ZSWIM7"
"PFDN4","MsAge7K_00","PFDN4"
"TMEM138","MsAge7K_00","TMEM138"
"RPS19BP1","MsAge7K_00","RPS19BP1"
"C2CD2","MsAge7K_00","C2CD2"
"ABRACL","MsAge7K_00","ABRACL"
"IGIP","MsAge7K_00","IGIP"
"SLC37A4","MsAge7K_00","SLC37A4"
"SERPINI1","MsAge7K_02","SERPINI1"
"ASIC2","MsAge7K_08","ASIC2"
"CSRP1","MsAge7K_09","CSRP1"
"JAM3","MsAge7K_01","JAM3"
"PACS2","MsAge7K_01","PACS2"
"LRCH1","MsAge7K_00","LRCH1"
"CBX7","MsAge7K_00","CBX7"
"BRF2","MsAge7K_00","BRF2"
"CEP295","MsAge7K_03","CEP295"
"ZNF142","MsAge7K_03","ZNF142"
"ETS1","MsAge7K_16","ETS1"
"ZCCHC3","MsAge7K_00","ZCCHC3"
"CAMSAP3","MsAge7K_00","CAMSAP3"
"KPTN","MsAge7K_00","KPTN"
"HEATR5A","MsAge7K_03","HEATR5A"
"GALNT7","MsAge7K_00","GALNT7"
"SLC25A15","MsAge7K_00","SLC25A15"
"GLA","MsAge7K_00","GLA"
"AKAP2","MsAge7K_00","AKAP2"
"PALM2-AKAP2","MsAge7K_00","PALM2-AKAP2"
"PINX1","MsAge7K_00","PINX1"
"SLC35F4","MsAge7K_00","SLC35F4"
"FNIP2","MsAge7K_03","FNIP2"
"KCTD5","MsAge7K_01","KCTD5"
"GINS4","MsAge7K_00","GINS4"
"PDXP","MsAge7K_00","PDXP"
"LMNA","MsAge7K_00","LMNA"
"CBWD6","MsAge7K_00","CBWD6"
"CBWD3","MsAge7K_00","CBWD3"
"CBWD5","MsAge7K_00","CBWD5"
"KCNT2","MsAge7K_00","KCNT2"
"TESC","MsAge7K_05","TESC"
"HRK","MsAge7K_01","HRK"
"NAB2","MsAge7K_00","NAB2"
"AIMP2","MsAge7K_00","AIMP2"
"BCHE","MsAge7K_07","BCHE"
"DCAF17","MsAge7K_00","DCAF17"
"ISCU","MsAge7K_10","ISCU"
"NIPA1","MsAge7K_00","NIPA1"
"RNPC3","MsAge7K_00","RNPC3"
"ASTN2","MsAge7K_02","ASTN2"
"SMIM12","MsAge7K_00","SMIM12"
"GRM3","MsAge7K_02","GRM3"
"SLC35B3","MsAge7K_00","SLC35B3"
"SKP2","MsAge7K_00","SKP2"
"ENGASE","MsAge7K_00","ENGASE"
"IGHMBP2","MsAge7K_00","IGHMBP2"
"MSTO1","MsAge7K_00","MSTO1"
"RECQL5","MsAge7K_00","RECQL5"
"ST18","MsAge7K_00","ST18"
"MARCH4","MsAge7K_00","MARCH4"
"TBC1D32","MsAge7K_00","TBC1D32"
"DAAM2","MsAge7K_09","DAAM2"
"TMEM104","MsAge7K_00","TMEM104"
"SNTG1","MsAge7K_08","SNTG1"
"TRPC4","MsAge7K_15","TRPC4"
"GUF1","MsAge7K_17","GUF1"
"PPDPF","MsAge7K_00","PPDPF"
"AACS","MsAge7K_00","AACS"
"PIK3IP1","MsAge7K_00","PIK3IP1"
"TEN1-CDK3","MsAge7K_00","TEN1-CDK3"
"TEN1","MsAge7K_00","TEN1"
"UBOX5","MsAge7K_00","UBOX5"
"HS6ST2","MsAge7K_02","HS6ST2"
"SEMA4G","MsAge7K_00","SEMA4G"
"NDUFB3","MsAge7K_10","NDUFB3"
"MFSD4B","MsAge7K_00","MFSD4B"
"CA4","MsAge7K_00","CA4"
"ZNHIT1","MsAge7K_10","ZNHIT1"
"CHD8","MsAge7K_03","CHD8"
"TSPAN9","MsAge7K_05","TSPAN9"
"VASP","MsAge7K_00","VASP"
"PLEKHO1","MsAge7K_00","PLEKHO1"
"DNMBP","MsAge7K_00","DNMBP"
"COBLL1","MsAge7K_00","COBLL1"
"DMAC1","MsAge7K_00","DMAC1"
"MYO1C","MsAge7K_00","MYO1C"
"KIAA1328","MsAge7K_00","KIAA1328"
"PDLIM7","MsAge7K_00","PDLIM7"
"TMEM205","MsAge7K_00","TMEM205"
"FRMD4A","MsAge7K_00","FRMD4A"
"SORL1","MsAge7K_00","SORL1"
"LINS1","MsAge7K_16","LINS1"
"RPS10","MsAge7K_12","RPS10"
"SQLE","MsAge7K_00","SQLE"
"SUN2","MsAge7K_00","SUN2"
"COX5B","MsAge7K_10","COX5B"
"AP1G1","MsAge7K_03","AP1G1"
"MRPL47","MsAge7K_00","MRPL47"
"FAM234A","MsAge7K_00","FAM234A"
"VWA5A","MsAge7K_04","VWA5A"
"LSM4","MsAge7K_00","LSM4"
"ELMO1","MsAge7K_02","ELMO1"
"KIN","MsAge7K_00","KIN"
"PEX11A","MsAge7K_00","PEX11A"
"THAP3","MsAge7K_00","THAP3"
"ZSWIM4","MsAge7K_00","ZSWIM4"
"SLBP","MsAge7K_00","SLBP"
"FAM155A","MsAge7K_08","FAM155A"
"CDK5RAP3","MsAge7K_00","CDK5RAP3"
"HUNK","MsAge7K_00","HUNK"
"C6orf47","MsAge7K_00","C6orf47"
"PCGF2","MsAge7K_00","PCGF2"
"KIAA0895L","MsAge7K_00","KIAA0895L"
"SOX6","MsAge7K_00","SOX6"
"ARAP1","MsAge7K_01","ARAP1"
"GPSM2","MsAge7K_01","GPSM2"
"RNF180","MsAge7K_00","RNF180"
"SRFBP1","MsAge7K_00","SRFBP1"
"KATNBL1","MsAge7K_00","KATNBL1"
"URB1","MsAge7K_00","URB1"
"NR1D2","MsAge7K_00","NR1D2"
"TIMM22","MsAge7K_00","TIMM22"
"RND2","MsAge7K_00","RND2"
"TAMM41","MsAge7K_00","TAMM41"
"P4HA1","MsAge7K_00","P4HA1"
"SLC44A5","MsAge7K_00","SLC44A5"
"SLX1A","MsAge7K_00","SLX1A"
"SLX1B","MsAge7K_00","SLX1B"
"TARBP1","MsAge7K_00","TARBP1"
"CHRM3","MsAge7K_00","CHRM3"
"PNCK","MsAge7K_05","PNCK"
"MAGOH","MsAge7K_10","MAGOH"
"GRM2","MsAge7K_00","GRM2"
"CDH13","MsAge7K_05","CDH13"
"CBSL","MsAge7K_00","CBSL"
"CBS","MsAge7K_00","CBS"
"TMTC3","MsAge7K_00","TMTC3"
"CTNNBIP1","MsAge7K_01","CTNNBIP1"
"SLX4IP","MsAge7K_00","SLX4IP"
"FAM229B","MsAge7K_00","FAM229B"
"FN3K","MsAge7K_00","FN3K"
"FLVCR1","MsAge7K_00","FLVCR1"
"ZNF667","MsAge7K_00","ZNF667"
"EEF1AKMT1","MsAge7K_00","EEF1AKMT1"
"PCSK5","MsAge7K_00","PCSK5"
"CAAP1","MsAge7K_00","CAAP1"
"SMPDL3A","MsAge7K_00","SMPDL3A"
"PLPPR3","MsAge7K_00","PLPPR3"
"ARMC7","MsAge7K_00","ARMC7"
"ARMC2","MsAge7K_00","ARMC2"
"TCTEX1D2","MsAge7K_00","TCTEX1D2"
"TMEM237","MsAge7K_00","TMEM237"
"RPL32","MsAge7K_10","RPL32"
"PDSS1","MsAge7K_00","PDSS1"
"CAD","MsAge7K_00","CAD"
"ST7","MsAge7K_00","ST7"
"SLC24A5","MsAge7K_00","SLC24A5"
"PLEC","MsAge7K_00","PLEC"
"ADGRL1","MsAge7K_03","ADGRL1"
"THEM4","MsAge7K_00","THEM4"
"HSPA2","MsAge7K_00","HSPA2"
"PSMG1","MsAge7K_00","PSMG1"
"IKBIP","MsAge7K_00","IKBIP"
"MACROD1","MsAge7K_00","MACROD1"
"TRIB2","MsAge7K_00","TRIB2"
"SPTY2D1","MsAge7K_13","SPTY2D1"
"ENPP4","MsAge7K_09","ENPP4"
"YES1","MsAge7K_00","YES1"
"CCDC28A","MsAge7K_00","CCDC28A"
"CD276","MsAge7K_00","CD276"
"ABCC8","MsAge7K_11","ABCC8"
"FUNDC1","MsAge7K_00","FUNDC1"
"ITGA3","MsAge7K_00","ITGA3"
"ULK4","MsAge7K_00","ULK4"
"VPS13C","MsAge7K_03","VPS13C"
"RUNX1T1","MsAge7K_02","RUNX1T1"
"TNS3","MsAge7K_01","TNS3"
"NECAB2","MsAge7K_00","NECAB2"
"TTC27","MsAge7K_00","TTC27"
"ZNF2","MsAge7K_00","ZNF2"
"CGNL1","MsAge7K_00","CGNL1"
"FOXO4","MsAge7K_00","FOXO4"
"TMEM86A","MsAge7K_00","TMEM86A"
"RMI1","MsAge7K_00","RMI1"
"FGFR3","MsAge7K_00","FGFR3"
"KLHDC1","MsAge7K_00","KLHDC1"
"BSN","MsAge7K_03","BSN"
"ADPRM","MsAge7K_00","ADPRM"
"ABTB1","MsAge7K_00","ABTB1"
"ZSWIM3","MsAge7K_00","ZSWIM3"
"C19orf70","MsAge7K_10","C19orf70"
"PSMB5","MsAge7K_10","PSMB5"
"EXOSC1","MsAge7K_00","EXOSC1"
"TMEM145","MsAge7K_00","TMEM145"
"ZDHHC9","MsAge7K_01","ZDHHC9"
"PIP4K2C","MsAge7K_00","PIP4K2C"
"SPATA5","MsAge7K_00","SPATA5"
"RCE1","MsAge7K_00","RCE1"
"DSCAML1","MsAge7K_08","DSCAML1"
"GRWD1","MsAge7K_00","GRWD1"
"STAR","MsAge7K_00","STAR"
"UBALD2","MsAge7K_00","UBALD2"
"CEP192","MsAge7K_00","CEP192"
"TTLL4","MsAge7K_03","TTLL4"
"SOX5","MsAge7K_00","SOX5"
"FIBCD1","MsAge7K_00","FIBCD1"
"PIGX","MsAge7K_00","PIGX"
"PRAG1","MsAge7K_00","PRAG1"
"RWDD3","MsAge7K_00","RWDD3"
"OPRL1","MsAge7K_05","OPRL1"
"OMA1","MsAge7K_00","OMA1"
"FUT10","MsAge7K_00","FUT10"
"JAGN1","MsAge7K_00","JAGN1"
"CCDC13","MsAge7K_01","CCDC13"
"CDKL1","MsAge7K_00","CDKL1"
"UNC5A","MsAge7K_00","UNC5A"
"DGLUCY","MsAge7K_00","DGLUCY"
"ATP11C","MsAge7K_00","ATP11C"
"MPST","MsAge7K_00","MPST"
"TMEM100","MsAge7K_00","TMEM100"
"XKR4","MsAge7K_00","XKR4"
"FAM161B","MsAge7K_00","FAM161B"
"RMDN3","MsAge7K_00","RMDN3"
"SYT12","MsAge7K_01","SYT12"
"ACTN2","MsAge7K_00","ACTN2"
"TRMT61A","MsAge7K_00","TRMT61A"
"PACSIN3","MsAge7K_00","PACSIN3"
"MYNN","MsAge7K_00","MYNN"
"KDM6B","MsAge7K_00","KDM6B"
