"","GeneL","modulesA1L"
"739","PYCARD","MsAge7K_00"
"740","CFAP126","MsAge7K_00"
"741","MALL","MsAge7K_00"
"742","CRYBB1","MsAge7K_00"
"743","MAPK15","MsAge7K_00"
"744","GDF9","MsAge7K_00"
"745","NPSR1","MsAge7K_02"
"746","NRSN2","MsAge7K_00"
"747","LRRC43","MsAge7K_00"
"748","ADGRG6","MsAge7K_00"
"749","WDR93","MsAge7K_00"
"750","UBE2L6","MsAge7K_00"
"751","CD6","MsAge7K_00"
"752","WNT10A","MsAge7K_00"
"753","BMP5","MsAge7K_00"
"754","SGK2","MsAge7K_01"
"755","CFAP43","MsAge7K_14"
"756","SLC22A3","MsAge7K_00"
"757","GALNT5","MsAge7K_00"
"758","SFN","MsAge7K_00"
"759","CFAP77","MsAge7K_14"
"760","TECTA","MsAge7K_00"
"761","MAP3K6","MsAge7K_00"
"762","KIF23","MsAge7K_06"
"763","NGFR","MsAge7K_02"
"764","KREMEN2","MsAge7K_00"
"765","GINS1","MsAge7K_00"
"766","VIPR2","MsAge7K_00"
"767","MYO1G","MsAge7K_00"
"768","CORO6","MsAge7K_02"
"769","RNF125","MsAge7K_00"
"770","HDC","MsAge7K_00"
"771","NOSTRIN","MsAge7K_00"
"772","ZNF648","MsAge7K_02"
"773","GLRA2","MsAge7K_06"
"774","TAOK1","MsAge7K_03"
"775","LHFPL1","MsAge7K_00"
"776","KLHL1","MsAge7K_00"
"777","SVEP1","MsAge7K_04"
"778","BMF","MsAge7K_00"
"779","LRRD1","MsAge7K_00"
"780","STOML3","MsAge7K_00"
"781","LRRN4","MsAge7K_00"
"782","BCL3","MsAge7K_00"
"783","CCDC113","MsAge7K_00"
"784","PRR5","MsAge7K_00"
"785","HAS1","MsAge7K_00"
"786","CNTNAP3B","MsAge7K_02"
"787","CNTNAP3C","MsAge7K_02"
"788","CNTNAP3","MsAge7K_02"
"789","GNG8","MsAge7K_00"
"790","FAM104B","MsAge7K_00"
"791","TSTD1","MsAge7K_00"
"792","ARHGAP9","MsAge7K_00"
"793","SAG","MsAge7K_00"
"794","CRYBB3","MsAge7K_00"
"795","LNPEP","MsAge7K_03"
"796","HLA-DMB","MsAge7K_00"
"797","ZBTB7C","MsAge7K_06"
"798","MUC6","MsAge7K_00"
"799","EDA2R","MsAge7K_00"
"800","LUM","MsAge7K_07"
"801","CHP2","MsAge7K_00"
"802","TC2N","MsAge7K_00"
"803","CD248","MsAge7K_00"
"804","TTC34","MsAge7K_00"
"805","OSMR","MsAge7K_04"
"806","TRPC3","MsAge7K_06"
"807","HCN4","MsAge7K_00"
"808","CLSPN","MsAge7K_00"
"809","TMPRSS9","MsAge7K_00"
"810","IRGM","MsAge7K_04"
"811","TNFRSF11B","MsAge7K_00"
"812","CCDC33","MsAge7K_00"
"813","COL28A1","MsAge7K_00"
"814","LRRC9","MsAge7K_06"
"815","RHCG","MsAge7K_00"
"816","IL21R","MsAge7K_00"
"817","KAZALD1","MsAge7K_00"
"818","SLC16A3","MsAge7K_00"
"819","EPHX4","MsAge7K_00"
"820","FBLIM1","MsAge7K_00"
"821","CYP27B1","MsAge7K_00"
"822","PCP4","MsAge7K_00"
"823","MLPH","MsAge7K_04"
"824","EFCAB10","MsAge7K_00"
"825","HEYL","MsAge7K_00"
"826","RBM46","MsAge7K_00"
"827","ANPEP","MsAge7K_07"
"828","MEI1","MsAge7K_02"
"829","NEXN","MsAge7K_00"
"830","STKLD1","MsAge7K_00"
"831","PKD2L1","MsAge7K_00"
"832","STAG3","MsAge7K_00"
"833","SLC36A2","MsAge7K_00"
"834","BRCA1","MsAge7K_00"
"835","JCHAIN","MsAge7K_00"
"836","NKX3-1","MsAge7K_00"
"837","PLA2G5","MsAge7K_00"
"838","PLIN5","MsAge7K_00"
"839","SPATA32","MsAge7K_00"
"840","STPG2","MsAge7K_00"
"841","PDLIM2","MsAge7K_01"
"842","C2orf80","MsAge7K_00"
"843","IFNLR1","MsAge7K_00"
"844","ENKUR","MsAge7K_14"
"845","GLI1","MsAge7K_00"
"846","KRT1","MsAge7K_00"
"847","MEIS1","MsAge7K_00"
"848","COCH","MsAge7K_00"
"849","CEACAM16","MsAge7K_00"
"850","AKR1B10","MsAge7K_00"
"851","PYCR1","MsAge7K_00"
"852","SFRP5","MsAge7K_00"
"853","OTOGL","MsAge7K_00"
"854","PCSK9","MsAge7K_00"
"855","CLEC9A","MsAge7K_00"
"856","LRRC69","MsAge7K_00"
"857","H1FX","MsAge7K_00"
"858","LY96","MsAge7K_00"
"859","S100A3","MsAge7K_00"
"860","CHEK1","MsAge7K_00"
"861","PRR11","MsAge7K_00"
"862","CISH","MsAge7K_00"
"863","KCTD14","MsAge7K_00"
"864","HS3ST3B1","MsAge7K_00"
"865","GPR153","MsAge7K_06"
"866","GALR1","MsAge7K_00"
"867","GPNMB","MsAge7K_04"
"868","SLC35B4","MsAge7K_00"
"869","TWIST1","MsAge7K_00"
"870","FAM81B","MsAge7K_00"
"871","SUSD2","MsAge7K_00"
"872","ELF4","MsAge7K_00"
"873","FIGN","MsAge7K_00"
"874","CD36","MsAge7K_00"
"875","MUSTN1","MsAge7K_07"
"876","TBXA2R","MsAge7K_00"
"877","CAPG","MsAge7K_04"
"878","GRID2IP","MsAge7K_06"
"879","BBOX1","MsAge7K_00"
"880","BFSP1","MsAge7K_00"
"881","MYH8","MsAge7K_00"
"882","ESPL1","MsAge7K_00"
"883","ZIC2","MsAge7K_06"
"884","TNFAIP8L2","MsAge7K_00"
"885","ATG9B","MsAge7K_05"
"886","SAPCD2","MsAge7K_00"
"887","HRH1","MsAge7K_02"
"888","GPR139","MsAge7K_00"
"889","PMEL","MsAge7K_00"
"890","SYTL1","MsAge7K_00"
"891","DKK2","MsAge7K_00"
"892","NCAPH","MsAge7K_00"
"893","C1RL","MsAge7K_00"
"894","MEX3A","MsAge7K_00"
"895","MYB","MsAge7K_00"
"896","CD14","MsAge7K_00"
"897","MEDAG","MsAge7K_00"
"898","TP63","MsAge7K_00"
"899","DPP4","MsAge7K_02"
"900","ASPRV1","MsAge7K_00"
"901","PATE2","MsAge7K_00"
"902","SLA2","MsAge7K_00"
"903","ASGR1","MsAge7K_07"
"904","CREB3L3","MsAge7K_00"
"905","P4HA3","MsAge7K_00"
"906","TPM2","MsAge7K_07"
"907","HS3ST5","MsAge7K_00"
"908","DERL3","MsAge7K_00"
"909","RUBCNL","MsAge7K_00"
"910","CA9","MsAge7K_00"
"911","ABCA12","MsAge7K_00"
"912","NR1H4","MsAge7K_00"
"913","ARR3","MsAge7K_00"
"914","CDKN2C","MsAge7K_00"
"915","PCSK4","MsAge7K_00"
"916","RAB38","MsAge7K_00"
"917","ENTR1","MsAge7K_00"
"918","UCP3","MsAge7K_00"
"919","MYOC","MsAge7K_00"
"920","LY75","MsAge7K_00"
"921","LY75-CD302","MsAge7K_00"
"922","CHRNA2","MsAge7K_00"
"923","CCDC155","MsAge7K_00"
"924","RBM3","MsAge7K_00"
"925","PTCHD1","MsAge7K_00"
"926","SLC17A9","MsAge7K_00"
"927","LDLR","MsAge7K_00"
"928","SLC13A4","MsAge7K_07"
"929","IER3","MsAge7K_00"
"930","IL17RE","MsAge7K_00"
"931","OR51E1","MsAge7K_00"
"932","SCEL","MsAge7K_00"
"933","MYH3","MsAge7K_00"
"934","LRG1","MsAge7K_00"
"935","STAP1","MsAge7K_16"
"936","SP9","MsAge7K_06"
"937","DNAH17","MsAge7K_00"
"938","C8G","MsAge7K_00"
"939","TLL2","MsAge7K_00"
"940","SLC1A5","MsAge7K_00"
"941","KCNH4","MsAge7K_00"
"942","DTL","MsAge7K_02"
"943","FAS","MsAge7K_00"
"944","DDX58","MsAge7K_04"
"945","NOXO1","MsAge7K_00"
"946","VN1R5","MsAge7K_00"
"947","FOSB","MsAge7K_13"
"948","TGM2","MsAge7K_00"
"949","DEPDC1B","MsAge7K_01"
"950","S100A9","MsAge7K_00"
"951","IGFBP6","MsAge7K_00"
"952","GSDMD","MsAge7K_00"
"953","TNNI1","MsAge7K_01"
"954","CDHR2","MsAge7K_00"
"955","ADGRE1","MsAge7K_00"
"956","PLCZ1","MsAge7K_00"
"957","GUCA1B","MsAge7K_00"
"958","TEC","MsAge7K_00"
"959","SELENOV","MsAge7K_00"
"960","LRRN4CL","MsAge7K_00"
"961","UMODL1","MsAge7K_00"
"962","UBASH3A","MsAge7K_00"
"963","CCDC146","MsAge7K_00"
"964","UGT3A2","MsAge7K_00"
"965","B4GALNT3","MsAge7K_00"
"966","ROR2","MsAge7K_00"
"967","LY6G6E","MsAge7K_00"
"968","C9orf152","MsAge7K_00"
"969","MMP9","MsAge7K_00"
"970","C5orf52","MsAge7K_00"
"971","PRIMA1","MsAge7K_09"
"972","TPBGL","MsAge7K_00"
"973","SMIM24","MsAge7K_00"
"974","PCTP","MsAge7K_00"
"975","HAPLN3","MsAge7K_00"
"976","ST14","MsAge7K_04"
"977","NPC1L1","MsAge7K_00"
"978","CYP2R1","MsAge7K_00"
"979","FBXO47","MsAge7K_00"
"980","PPP1R3G","MsAge7K_00"
"981","VAMP5","MsAge7K_00"
"982","CENPM","MsAge7K_00"
"983","SLC35D3","MsAge7K_00"
"984","CKMT2","MsAge7K_00"
"985","PDLIM3","MsAge7K_00"
"986","IL1RL2","MsAge7K_00"
"987","IQCM","MsAge7K_00"
"988","FHDC1","MsAge7K_00"
"989","TMEM37","MsAge7K_00"
"990","NKX2-2","MsAge7K_00"
"991","KLHL10","MsAge7K_00"
"992","GAS2L2","MsAge7K_00"
"993","UHRF1","MsAge7K_01"
"994","LARGE2","MsAge7K_00"
"995","DDC","MsAge7K_09"
"996","CKAP2L","MsAge7K_00"
"997","EMP1","MsAge7K_00"
"998","CORT","MsAge7K_00"
"999","SYCP3","MsAge7K_00"
"1000","KNSTRN","MsAge7K_00"
"1001","C17orf98","MsAge7K_00"
"1002","EPHA8","MsAge7K_00"
"1003","MLF1","MsAge7K_00"
"1004","ABCC3","MsAge7K_00"
"1005","CERS3","MsAge7K_00"
"1006","PDE4C","MsAge7K_00"
"1007","CA8","MsAge7K_00"
"1008","C16orf54","MsAge7K_00"
"1009","ZDHHC22","MsAge7K_02"
"1010","HES5","MsAge7K_00"
"1011","OAS1","MsAge7K_04"
"1012","PATL2","MsAge7K_00"
"1013","VEPH1","MsAge7K_00"
"1014","MAG","MsAge7K_01"
"1015","SAMD11","MsAge7K_00"
"1016","ATP10B","MsAge7K_00"
"1017","SLC22A2","MsAge7K_07"
"1018","PTPN22","MsAge7K_00"
"1019","WNT10B","MsAge7K_00"
"1020","CCDC78","MsAge7K_00"
"1021","OR5W2","MsAge7K_00"
"1022","PTPRQ","MsAge7K_00"
"1023","METTL11B","MsAge7K_00"
"1024","JPH2","MsAge7K_00"
"1025","MFAP4","MsAge7K_00"
"1026","COLEC12","MsAge7K_07"
"1027","SDC1","MsAge7K_00"
"1028","C1orf94","MsAge7K_16"
"1029","TAC1","MsAge7K_00"
"1030","GLMN","MsAge7K_00"
"1031","TEAD4","MsAge7K_00"
"1032","KRT12","MsAge7K_00"
"1033","CDK1","MsAge7K_00"
"1034","OR52H1","MsAge7K_00"
"1035","COL5A1","MsAge7K_00"
"1036","WNT9B","MsAge7K_00"
"1037","FOXQ1","MsAge7K_00"
"1038","C1R","MsAge7K_00"
"1039","SLAMF9","MsAge7K_04"
"1040","TRPV4","MsAge7K_00"
"1041","PRR32","MsAge7K_00"
"1042","LTBP2","MsAge7K_00"
"1043","TEX14","MsAge7K_00"
"1044","WDFY4","MsAge7K_00"
"1045","ADAMTS4","MsAge7K_01"
"1046","CFAP57","MsAge7K_00"
"1047","CASQ2","MsAge7K_00"
"1048","PLCXD2","MsAge7K_00"
"1049","ZFP36L1","MsAge7K_00"
"1050","TMEM252","MsAge7K_00"
"1051","SH2D4B","MsAge7K_00"
"1052","CDHR3","MsAge7K_14"
"1053","PLEKHG4","MsAge7K_00"
"1054","GPX3","MsAge7K_00"
"1055","OTX2","MsAge7K_00"
"1056","HIGD1B","MsAge7K_00"
"1057","THBS2","MsAge7K_00"
"1058","FAM181A","MsAge7K_00"
"1059","SSC4D","MsAge7K_00"
"1060","LAT2","MsAge7K_00"
"1061","GIMAP8","MsAge7K_00"
"1062","PLA2G3","MsAge7K_00"
"1063","SPAG8","MsAge7K_00"
"1064","FOXG1","MsAge7K_00"
"1065","APOBR","MsAge7K_00"
"1066","RAD54L","MsAge7K_00"
"1067","PLPP2","MsAge7K_00"
"1068","MC3R","MsAge7K_06"
"1069","MYBL2","MsAge7K_00"
"1070","CLDN19","MsAge7K_00"
"1071","DMRT2","MsAge7K_02"
"1072","C2CD4D","MsAge7K_00"
"1073","FOLR1","MsAge7K_00"
"1074","KRT20","MsAge7K_00"
"1075","CABCOCO1","MsAge7K_00"
"1076","CDNF","MsAge7K_00"
"1077","ARL5C","MsAge7K_00"
"1078","HSPG2","MsAge7K_01"
"1079","SLC28A3","MsAge7K_00"
"1080","DNAJB13","MsAge7K_00"
"1081","CENPO","MsAge7K_00"
"1082","QPRT","MsAge7K_00"
"1083","FAM205A","MsAge7K_00"
"1084","TYMP","MsAge7K_00"
"1085","BATF3","MsAge7K_00"
"1086","CRB1","MsAge7K_00"
"1087","GPR4","MsAge7K_00"
"1088","ETNK2","MsAge7K_00"
"1089","LEPR","MsAge7K_00"
"1090","ATOH7","MsAge7K_00"
"1091","B3GNT3","MsAge7K_00"
"1092","KDELR3","MsAge7K_00"
"1093","MC4R","MsAge7K_15"
"1094","FGFBP3","MsAge7K_00"
"1095","WDR63","MsAge7K_00"
"1096","CATSPER3","MsAge7K_00"
"1097","TTLL8","MsAge7K_06"
"1098","ZC3H12A","MsAge7K_00"
"1099","CD37","MsAge7K_04"
"1100","KLF4","MsAge7K_00"
"1101","C12orf56","MsAge7K_00"
"1102","AVPR1B","MsAge7K_00"
"1103","TSKU","MsAge7K_00"
"1104","SH3BGR","MsAge7K_00"
"1105","C1QTNF2","MsAge7K_00"
"1106","CWH43","MsAge7K_00"
"1107","CDC42EP2","MsAge7K_01"
"1108","EPCAM","MsAge7K_00"
"1109","LRRC46","MsAge7K_00"
"1110","PABPN1","MsAge7K_00"
"1111","PSD4","MsAge7K_00"
"1112","SPATA3","MsAge7K_00"
"1113","ASB16","MsAge7K_00"
"1114","COL14A1","MsAge7K_00"
"1115","SRGN","MsAge7K_00"
"1116","DENND2C","MsAge7K_00"
"1117","SMPDL3B","MsAge7K_00"
"1118","APLNR","MsAge7K_00"
"1119","SELENBP1","MsAge7K_00"
"1120","LPAR2","MsAge7K_00"
"1121","MMP23B","MsAge7K_00"
"1122","EMILIN1","MsAge7K_00"
"1123","COBL","MsAge7K_02"
"1124","EFCAB11","MsAge7K_00"
"1125","TMEM140","MsAge7K_00"
"1126","CRIP1","MsAge7K_00"
"1127","ACSM3","MsAge7K_00"
"1128","CACNA1F","MsAge7K_00"
"1129","RAD54B","MsAge7K_00"
"1130","FSBP","MsAge7K_00"
"1131","CNDP1","MsAge7K_00"
"1132","PNLDC1","MsAge7K_00"
"1133","PPIC","MsAge7K_00"
"1134","CHRNB4","MsAge7K_00"
"1135","PCBD1","MsAge7K_00"
"1136","SKAP1","MsAge7K_00"
"1137","MORN5","MsAge7K_00"
"1138","PSMC3IP","MsAge7K_00"
"1139","FBLN5","MsAge7K_07"
"1140","FOLR2","MsAge7K_00"
"1141","PLA2R1","MsAge7K_00"
"1142","NSL1","MsAge7K_00"
"1143","LPIN3","MsAge7K_00"
"1144","ADGB","MsAge7K_00"
"1145","EPPK1","MsAge7K_00"
"1146","SP110","MsAge7K_00"
"1147","TDGF1","MsAge7K_00"
"1148","PRLR","MsAge7K_00"
"1149","PGF","MsAge7K_00"
"1150","MANSC4","MsAge7K_00"
"1151","MYO1H","MsAge7K_00"
"1152","GCK","MsAge7K_00"
"1153","CALCA","MsAge7K_00"
"1154","CFAP221","MsAge7K_00"
"1155","CST6","MsAge7K_00"
"1156","LAMA1","MsAge7K_07"
"1157","F8","MsAge7K_00"
"1158","CENPK","MsAge7K_00"
"1159","TMEM203","MsAge7K_00"
"1160","RHBDF2","MsAge7K_00"
"1161","AMH","MsAge7K_00"
"1162","PYROXD1","MsAge7K_00"
"1163","MET","MsAge7K_06"
"1164","CYP3A43","MsAge7K_09"
"1165","CYP3A7-CYP3A51P","MsAge7K_09"
"1166","CYP3A4","MsAge7K_09"
"1167","CYP3A7","MsAge7K_09"
"1168","CYP3A5","MsAge7K_09"
"1169","ATP6V1C2","MsAge7K_00"
"1170","SEC14L4","MsAge7K_00"
"1171","SYNDIG1L","MsAge7K_00"
"1172","ARHGAP4","MsAge7K_00"
"1173","NMNAT3","MsAge7K_00"
"1174","RAB39A","MsAge7K_00"
"1175","TMCC3","MsAge7K_00"
"1176","UPP1","MsAge7K_00"
"1177","MB","MsAge7K_00"
"1178","CACNA2D2","MsAge7K_06"
"1179","COLCA2","MsAge7K_00"
"1180","LOXHD1","MsAge7K_00"
"1181","ACPP","MsAge7K_00"
"1182","CASP12","MsAge7K_00"
"1183","ITFG2","MsAge7K_00"
"1184","EPO","MsAge7K_00"
"1185","METTL24","MsAge7K_00"
"1186","SIX4","MsAge7K_00"
"1187","IFIH1","MsAge7K_04"
"1188","LHCGR","MsAge7K_00"
"1189","ZHX1-C8orf76","MsAge7K_00"
"1190","C8orf76","MsAge7K_00"
"1191","CCL28","MsAge7K_00"
"1192","RGSL1","MsAge7K_00"
"1193","APOH","MsAge7K_00"
"1194","CALML4","MsAge7K_00"
"1195","PRRX2","MsAge7K_00"
"1196","USP50","MsAge7K_00"
"1197","CCNO","MsAge7K_00"
"1198","UNG","MsAge7K_00"
"1199","DUSP13","MsAge7K_00"
"1200","HSF5","MsAge7K_00"
"1201","C9orf84","MsAge7K_00"
"1202","SLC5A11","MsAge7K_00"
"1203","GRAPL","MsAge7K_00"
"1204","GRAP","MsAge7K_00"
"1205","RRAD","MsAge7K_00"
"1206","CD84","MsAge7K_04"
"1207","TGM3","MsAge7K_00"
"1208","ARMC3","MsAge7K_14"
"1209","PPP1R36","MsAge7K_00"
"1210","SFRP2","MsAge7K_00"
"1211","TXLNB","MsAge7K_00"
"1212","GYPC","MsAge7K_00"
"1213","ALKBH2","MsAge7K_00"
"1214","LEFTY1","MsAge7K_00"
"1215","LEFTY2","MsAge7K_00"
"1216","FOXD1","MsAge7K_00"
"1217","ZBP1","MsAge7K_00"
"1218","CCDC167","MsAge7K_00"
"1219","ITGB7","MsAge7K_00"
"1220","ARHGAP6","MsAge7K_00"
"1221","HCK","MsAge7K_00"
"1222","SLC5A1","MsAge7K_00"
"1223","SRARP","MsAge7K_00"
"1224","IER5L","MsAge7K_00"
"1225","CCDC150","MsAge7K_00"
"1226","IFI16","MsAge7K_04"
"1227","PYHIN1","MsAge7K_04"
"1228","FOXR2","MsAge7K_00"
"1229","ASB11","MsAge7K_00"
"1230","DMRT3","MsAge7K_00"
"1231","ACTRT3","MsAge7K_00"
"1232","DNAAF3","MsAge7K_00"
"1233","HSF4","MsAge7K_00"
"1234","CD180","MsAge7K_00"
"1235","TMEM254","MsAge7K_00"
"1236","OPCML","MsAge7K_08"
"1237","CEBPD","MsAge7K_00"
"1238","SLC10A1","MsAge7K_00"
"1239","SMAGP","MsAge7K_00"
"1240","COL4A6","MsAge7K_00"
"1241","TRPV3","MsAge7K_00"
"1242","TCF7L1","MsAge7K_00"
"1243","ATP2B4","MsAge7K_02"
"1244","CCDC102A","MsAge7K_00"
"1245","STAC3","MsAge7K_00"
"1246","FAM131C","MsAge7K_00"
"1247","TLR9","MsAge7K_00"
"1248","CD300C","MsAge7K_04"
"1249","CACNG6","MsAge7K_00"
"1250","HK3","MsAge7K_00"
"1251","COX7B2","MsAge7K_00"
"1252","FBXO15","MsAge7K_00"
"1253","LRRC32","MsAge7K_00"
"1254","ZMYND10","MsAge7K_00"
"1255","MUSK","MsAge7K_06"
"1256","TMEM232","MsAge7K_00"
"1257","MST1R","MsAge7K_00"
"1258","CFAP45","MsAge7K_00"
"1259","CCDC80","MsAge7K_00"
"1260","CNP","MsAge7K_01"
"1261","PDZRN3","MsAge7K_00"
"1262","CDCA3","MsAge7K_00"
"1263","CYSRT1","MsAge7K_00"
"1264","RPS11","MsAge7K_00"
"1265","GALNT6","MsAge7K_09"
"1266","CREB3L1","MsAge7K_00"
"1267","RANGRF","MsAge7K_00"
"1268","CCL27","MsAge7K_00"
"1269","CEP350","MsAge7K_03"
"1270","VSTM4","MsAge7K_00"
"1271","RAB20","MsAge7K_00"
"1272","ACTN3","MsAge7K_00"
"1273","RSPH6A","MsAge7K_00"
"1274","SPAAR","MsAge7K_00"
"1275","ARMC4","MsAge7K_00"
"1276","CELA1","MsAge7K_00"
"1277","CHRNB3","MsAge7K_00"
"1278","ERBB2","MsAge7K_00"
"1279","FAM167A","MsAge7K_00"
"1280","TMEM150B","MsAge7K_00"
"1281","P2RY2","MsAge7K_00"
"1282","ILDR1","MsAge7K_00"
"1283","PECR","MsAge7K_00"
"1284","KLHL40","MsAge7K_00"
"1285","ERBB3","MsAge7K_01"
"1286","GNAS","MsAge7K_00"
"1287","BGN","MsAge7K_07"
"1288","SLCO5A1","MsAge7K_00"
"1289","PXMP2","MsAge7K_00"
"1290","WNT11","MsAge7K_00"
"1291","HS3ST3A1","MsAge7K_00"
"1292","EVPL","MsAge7K_02"
"1293","PLK5","MsAge7K_00"
"1294","BRPF1","MsAge7K_00"
"1295","CTSK","MsAge7K_00"
"1296","ABI3BP","MsAge7K_00"
"1297","TRIM67","MsAge7K_00"
"1298","ANXA9","MsAge7K_00"
"1299","EPHA1","MsAge7K_00"
"1300","C5AR1","MsAge7K_00"
"1301","PROSER2","MsAge7K_00"
"1302","APOOL","MsAge7K_00"
"1303","PYROXD2","MsAge7K_00"
"1304","C2orf40","MsAge7K_00"
"1305","ARHGAP22","MsAge7K_00"
"1306","MDH1B","MsAge7K_00"
"1307","TSHZ3","MsAge7K_02"
"1308","PRR16","MsAge7K_02"
"1309","C11orf16","MsAge7K_06"
"1310","WNT8B","MsAge7K_00"
"1311","HYLS1","MsAge7K_00"
"1312","RAD21L1","MsAge7K_00"
"1313","ZC3H10","MsAge7K_00"
"1314","SLC7A3","MsAge7K_05"
"1315","ADRB2","MsAge7K_00"
"1316","BTLA","MsAge7K_00"
"1317","ATP5PO","MsAge7K_10"
"1318","NFKBIE","MsAge7K_00"
"1319","IL13RA2","MsAge7K_07"
"1320","NAALAD2","MsAge7K_04"
"1321","RGS13","MsAge7K_00"
"1322","MAFF","MsAge7K_07"
"1323","CDR1","MsAge7K_00"
"1324","BMP2","MsAge7K_00"
"1325","GSPT1","MsAge7K_00"
"1326","FAM169B","MsAge7K_16"
"1327","COX7A1","MsAge7K_00"
"1328","TCTEX1D4","MsAge7K_00"
"1329","POU6F2","MsAge7K_00"
"1330","SIGLEC8","MsAge7K_00"
"1331","SIGLEC12","MsAge7K_00"
"1332","SIGLEC7","MsAge7K_00"
"1333","SIGLEC9","MsAge7K_00"
"1334","CPN1","MsAge7K_00"
"1335","TDO2","MsAge7K_11"
"1336","BCL2L15","MsAge7K_00"
"1337","TLR7","MsAge7K_00"
"1338","PLEK2","MsAge7K_00"
"1339","KRT9","MsAge7K_00"
"1340","FKBP10","MsAge7K_00"
"1341","TRAF1","MsAge7K_00"
"1342","PTAFR","MsAge7K_00"
"1343","RORC","MsAge7K_00"
"1344","WNT3","MsAge7K_01"
"1345","P2RX5-TAX1BP3","MsAge7K_00"
"1346","P2RX5","MsAge7K_00"
"1347","NKAPL","MsAge7K_00"
"1348","MBP","MsAge7K_01"
"1349","GSTT2","MsAge7K_00"
"1350","GSTT2B","MsAge7K_00"
"1351","TRIM65","MsAge7K_00"
"1352","OTOS","MsAge7K_00"
"1353","DTHD1","MsAge7K_14"
"1354","PLAUR","MsAge7K_00"
"1355","TCF7L2","MsAge7K_00"
"1356","WFDC2","MsAge7K_00"
"1357","CLEC1A","MsAge7K_00"
"1358","PLA2G10","MsAge7K_00"
"1359","ALS2CR12","MsAge7K_00"
"1360","ANLN","MsAge7K_09"
"1361","KCNQ1","MsAge7K_00"
"1362","STBD1","MsAge7K_00"
"1363","VIL1","MsAge7K_00"
"1364","MUTYH","MsAge7K_00"
"1365","AP1AR","MsAge7K_00"
"1366","FGF22","MsAge7K_00"
"1367","LIPC","MsAge7K_00"
"1368","KCNJ14","MsAge7K_00"
"1369","GAMT","MsAge7K_01"
"1370","AMN","MsAge7K_00"
"1371","NUF2","MsAge7K_00"
"1372","KIF7","MsAge7K_00"
"1373","LIF","MsAge7K_00"
"1374","RAD51AP1","MsAge7K_00"
"1375","PTPN6","MsAge7K_04"
"1376","MED26","MsAge7K_00"
"1377","NANOS3","MsAge7K_00"
"1378","MOV10L1","MsAge7K_00"
"1379","MEIG1","MsAge7K_00"
"1380","PALB2","MsAge7K_00"
"1381","ACE2","MsAge7K_00"
"1382","EMP3","MsAge7K_07"
"1383","ZKSCAN4","MsAge7K_00"
"1384","ZAP70","MsAge7K_00"
"1385","FLT4","MsAge7K_00"
"1386","NXPH3","MsAge7K_02"
"1387","GRK5","MsAge7K_00"
"1388","P2RY1","MsAge7K_00"
"1389","TDRD5","MsAge7K_00"
"1390","LHFPL5","MsAge7K_00"
"1391","SDS","MsAge7K_00"
"1392","FOXC1","MsAge7K_00"
"1393","BTK","MsAge7K_00"
"1394","HMGB2","MsAge7K_00"
"1395","C16orf89","MsAge7K_00"
"1396","DHRS13","MsAge7K_00"
"1397","ZCCHC18","MsAge7K_06"
"1398","ZCCHC12","MsAge7K_06"
"1399","SYNE3","MsAge7K_00"
"1400","HPSE","MsAge7K_00"
"1401","GZMK","MsAge7K_00"
"1402","PEAR1","MsAge7K_00"
"1403","OR2Y1","MsAge7K_00"
"1404","ARHGAP40","MsAge7K_00"
"1405","ASF1B","MsAge7K_00"
"1406","CD247","MsAge7K_00"
"1407","PP2D1","MsAge7K_00"
"1408","MT-CO3","MsAge7K_00"
"1409","SOSTDC1","MsAge7K_00"
"1410","CLEC5A","MsAge7K_00"
"1411","KCP","MsAge7K_01"
"1412","NYX","MsAge7K_00"
"1413","OXLD1","MsAge7K_00"
"1414","CENPE","MsAge7K_00"
"1415","CDK2","MsAge7K_00"
"1416","PPP1R32","MsAge7K_00"
"1417","MYCT1","MsAge7K_00"
"1418","OR2H2","MsAge7K_00"
"1419","TMCO4","MsAge7K_00"
"1420","RNF170","MsAge7K_00"
"1421","C9orf50","MsAge7K_00"
"1422","AXDND1","MsAge7K_00"
"1423","CCDC69","MsAge7K_00"
"1424","CPVL","MsAge7K_00"
"1425","DCDC2C","MsAge7K_00"
"1426","NR2F2","MsAge7K_05"
"1427","KRT15","MsAge7K_00"
"1428","NFATC4","MsAge7K_00"
"1429","CCNB2","MsAge7K_00"
"1430","GGTLC2","MsAge7K_00"
"1431","GGT2","MsAge7K_00"
"1432","GGTLC1","MsAge7K_00"
"1433","GGT1","MsAge7K_00"
"1434","GGTLC3","MsAge7K_00"
"1435","TIRAP","MsAge7K_00"
"1436","PTCH2","MsAge7K_00"
"1437","RMI2","MsAge7K_00"
"1438","ERICH6","MsAge7K_00"
"1439","SNCG","MsAge7K_00"
"1440","ADAMTS16","MsAge7K_00"
"1441","TLE6","MsAge7K_00"
"1442","KRT23","MsAge7K_00"
"1443","PEMT","MsAge7K_00"
"1444","MROH2A","MsAge7K_00"
"1445","UBA7","MsAge7K_04"
"1446","SLPI","MsAge7K_00"
"1447","CR2","MsAge7K_00"
"1448","HVCN1","MsAge7K_00"
"1449","TMEM114","MsAge7K_00"
"1450","SPAG17","MsAge7K_14"
"1451","C10orf53","MsAge7K_00"
"1452","BMX","MsAge7K_00"
"1453","VKORC1","MsAge7K_00"
